Unix,Date,Symbol,Open,High,Low,Close,Volume FET,Volume USDT,tradecount
1656979200000,2022-07-05,FETUSDT,0.0771,0.0778,0.0716,0.0744,22909911.0,1717743.4739,6863
1656892800000,2022-07-04,FETUSDT,0.0739,0.0775,0.0725,0.077,15652859.0,1175566.9916,4947
1656806400000,2022-07-03,FETUSDT,0.0762,0.0784,0.0712,0.0741,32733138.0,2423164.7956,8348
1656720000000,2022-07-02,FETUSDT,0.0739,0.0831,0.0723,0.0762,31759053.0,2438720.4002,9039
1656633600000,2022-07-01,FETUSDT,0.0745,0.0782,0.0727,0.0739,21977725.0,1643337.9831,8253
1656547200000,2022-06-30,FETUSDT,0.0769,0.077,0.0688,0.0746,27925702.0,2002975.9912,9124
1656460800000,2022-06-29,FETUSDT,0.076,0.0802,0.0727,0.0767,37197668.0,2836408.3153,10850
1656374400000,2022-06-28,FETUSDT,0.0822,0.0847,0.0754,0.0761,38182491.0,3072626.4831,10587
1656288000000,2022-06-27,FETUSDT,0.0823,0.086,0.0785,0.0823,66400078.0,5492875.0794,17143
1656201600000,2022-06-26,FETUSDT,0.0886,0.0946,0.0819,0.0824,57245485.0,5166391.0196,16656
1656115200000,2022-06-25,FETUSDT,0.09,0.0957,0.0864,0.0887,79057335.0,7149922.2637,20732
1656028800000,2022-06-24,FETUSDT,0.0818,0.0913,0.0818,0.09,68706183.0,5902070.3688,18872
1655942400000,2022-06-23,FETUSDT,0.0816,0.0844,0.0795,0.0819,65262577.0,5338073.6393,16360
1655856000000,2022-06-22,FETUSDT,0.0814,0.088,0.0789,0.0814,51972525.0,4346579.3548,14687
1655769600000,2022-06-21,FETUSDT,0.0802,0.0876,0.0799,0.0814,51606891.0,4348976.6857,13077
1655683200000,2022-06-20,FETUSDT,0.0791,0.0828,0.0743,0.0801,49345642.0,3890220.6027,11965
1655596800000,2022-06-19,FETUSDT,0.075,0.0807,0.0706,0.0792,34594670.0,2625847.7778,10719
1655510400000,2022-06-18,FETUSDT,0.08,0.091,0.0662,0.075,103778997.0,8163775.3248,29456
1655424000000,2022-06-17,FETUSDT,0.0828,0.0848,0.0761,0.08,83889930.0,6725769.9892,23189
1655337600000,2022-06-16,FETUSDT,0.1076,0.1091,0.0808,0.0828,83752966.0,7586031.6826,25175
1655251200000,2022-06-15,FETUSDT,0.1093,0.1098,0.0852,0.1079,115517011.0,10649716.6097,40716
1655164800000,2022-06-14,FETUSDT,0.1099,0.1147,0.1019,0.1093,24935223.0,2724321.4602,18983
1655078400000,2022-06-13,FETUSDT,0.1136,0.1179,0.1036,0.1098,44535874.0,4961640.2368,25083
1654992000000,2022-06-12,FETUSDT,0.1361,0.1383,0.1132,0.1135,53623322.0,6869264.2725,20414
1654905600000,2022-06-11,FETUSDT,0.1443,0.1501,0.1338,0.1363,21182798.0,3015431.7699,10271
1654819200000,2022-06-10,FETUSDT,0.1544,0.1679,0.1435,0.1441,37802988.0,5868710.167,21767
1654732800000,2022-06-09,FETUSDT,0.1502,0.1678,0.1491,0.1544,31216411.0,4939294.7735,17095
1654646400000,2022-06-08,FETUSDT,0.1529,0.1741,0.1492,0.1503,37193733.0,5844606.2549,21720
1654560000000,2022-06-07,FETUSDT,0.1488,0.1649,0.1391,0.1526,52582158.0,7966795.928,23647
1654473600000,2022-06-06,FETUSDT,0.1469,0.1573,0.1468,0.149,24030152.0,3669389.6175,7697
1654387200000,2022-06-05,FETUSDT,0.153,0.1537,0.1439,0.1469,22378162.0,3317526.7626,6330
1654300800000,2022-06-04,FETUSDT,0.1532,0.1544,0.1491,0.1529,17077953.0,2588889.2937,4576
1654214400000,2022-06-03,FETUSDT,0.1633,0.1659,0.1513,0.1533,26559785.0,4235852.3597,6510
1654128000000,2022-06-02,FETUSDT,0.1531,0.165,0.15,0.1636,21961102.0,3456026.8417,7032
1654041600000,2022-06-01,FETUSDT,0.1695,0.1739,0.15,0.1531,20039357.0,3254668.6587,10247
1653955200000,2022-05-31,FETUSDT,0.167,0.1745,0.162,0.1694,19393055.0,3277233.891,11939
1653868800000,2022-05-30,FETUSDT,0.1591,0.1743,0.158,0.1673,18871166.0,3164472.8979,13962
1653782400000,2022-05-29,FETUSDT,0.1567,0.1706,0.1546,0.1591,33868099.0,5444881.9684,18261
1653696000000,2022-05-28,FETUSDT,0.1397,0.168,0.1385,0.1567,45324657.0,6981353.3518,21315
1653609600000,2022-05-27,FETUSDT,0.1437,0.152,0.135,0.1396,29309410.0,4189806.8193,7939
1653523200000,2022-05-26,FETUSDT,0.1592,0.1625,0.1392,0.1438,10415678.0,1551509.108,6961
1653436800000,2022-05-25,FETUSDT,0.1635,0.1661,0.1572,0.1592,5605866.0,904323.7481,4615
1653350400000,2022-05-24,FETUSDT,0.1646,0.1683,0.1534,0.1637,7338002.0,1186145.1716,5477
1653264000000,2022-05-23,FETUSDT,0.1733,0.1794,0.1624,0.1644,12394199.0,2141811.0346,7332
1653177600000,2022-05-22,FETUSDT,0.173,0.1758,0.1675,0.1735,8080741.0,1389984.0725,4277
1653091200000,2022-05-21,FETUSDT,0.1676,0.1738,0.1647,0.1732,4734782.0,802123.3709,3682
1653004800000,2022-05-20,FETUSDT,0.18,0.1827,0.1657,0.1681,9829116.0,1698772.7204,6505
1652918400000,2022-05-19,FETUSDT,0.1674,0.1834,0.1611,0.1801,12374194.0,2173957.2084,8913
1652832000000,2022-05-18,FETUSDT,0.1896,0.1926,0.1672,0.1679,10361933.0,1829535.2831,8496
1652745600000,2022-05-17,FETUSDT,0.1843,0.2008,0.178,0.1898,19450188.0,3670901.6388,12599
1652659200000,2022-05-16,FETUSDT,0.181,0.1875,0.1671,0.1839,14629350.0,2610131.0391,9380
1652572800000,2022-05-15,FETUSDT,0.1724,0.1846,0.1686,0.1814,12471504.0,2191350.6278,11205
1652486400000,2022-05-14,FETUSDT,0.159,0.1884,0.1452,0.1724,20778876.0,3421220.8209,14702
1652400000000,2022-05-13,FETUSDT,0.142,0.1871,0.1394,0.1593,15976320.0,2723263.0939,12281
1652313600000,2022-05-12,FETUSDT,0.133,0.1845,0.131,0.142,34283630.0,5009401.9718,23349
1652227200000,2022-05-11,FETUSDT,0.1981,0.202,0.1208,0.133,34940894.6,5577624.5507,24728
1652140800000,2022-05-10,FETUSDT,0.1941,0.223,0.1882,0.1979,24739355.3,5106962.42983,18328
1652054400000,2022-05-09,FETUSDT,0.2426,0.247,0.1935,0.1943,27186721.0,6046877.74075,16305
1651968000000,2022-05-08,FETUSDT,0.257,0.2663,0.2412,0.2428,9210083.0,2332493.7882,7830
1651881600000,2022-05-07,FETUSDT,0.2597,0.27,0.2493,0.2571,8804894.0,2286758.8534,8064
1651795200000,2022-05-06,FETUSDT,0.2691,0.2701,0.247,0.2599,11701127.0,3073825.0459,11311
1651708800000,2022-05-05,FETUSDT,0.2887,0.2964,0.2566,0.2691,24485505.0,6900252.4051,18811
1651622400000,2022-05-04,FETUSDT,0.2681,0.305,0.267,0.2887,46162620.0,13212559.1012,34321
1651536000000,2022-05-03,FETUSDT,0.2635,0.2919,0.2593,0.2677,15424098.0,4182686.3429,16439
1651449600000,2022-05-02,FETUSDT,0.2704,0.2783,0.254,0.2632,13635265.0,3664800.3059,11077
1651363200000,2022-05-01,FETUSDT,0.2583,0.2744,0.2511,0.2704,10952340.0,2893062.4545,11161
1651276800000,2022-04-30,FETUSDT,0.2848,0.2874,0.258,0.2582,7638676.0,2094864.006,9699
1651190400000,2022-04-29,FETUSDT,0.3087,0.3092,0.2773,0.2848,7623828.0,2233514.0357,10487
1651104000000,2022-04-28,FETUSDT,0.3127,0.3212,0.3029,0.3087,9834383.0,3075218.2137,13085
1651017600000,2022-04-27,FETUSDT,0.3033,0.3365,0.3011,0.3129,13320178.0,4201065.6415,18425
1650931200000,2022-04-26,FETUSDT,0.3356,0.346,0.2978,0.3033,17403989.0,5613973.3461,21590
1650844800000,2022-04-25,FETUSDT,0.3437,0.3559,0.3197,0.3356,49414004.0,16558325.519,52489
1650758400000,2022-04-24,FETUSDT,0.3188,0.3587,0.3165,0.3435,50945093.0,17253479.6497,55754
1650672000000,2022-04-23,FETUSDT,0.3214,0.3389,0.3142,0.3189,9662118.0,3150204.6523,11097
1650585600000,2022-04-22,FETUSDT,0.3231,0.332,0.3164,0.3216,7135205.0,2310046.1985,9733
1650499200000,2022-04-21,FETUSDT,0.3363,0.3487,0.3161,0.3235,12588605.0,4249509.3345,12984
1650412800000,2022-04-20,FETUSDT,0.3481,0.3549,0.3288,0.3366,10237756.0,3510418.9473,12227
1650326400000,2022-04-19,FETUSDT,0.3431,0.3529,0.3374,0.3482,8140739.0,2809066.0613,12447
1650240000000,2022-04-18,FETUSDT,0.3286,0.35,0.3082,0.3433,21220964.0,7003900.1513,23349
1650153600000,2022-04-17,FETUSDT,0.3354,0.3535,0.3274,0.3286,19262400.0,6587694.7778,15781
1650067200000,2022-04-16,FETUSDT,0.3341,0.3428,0.3285,0.3355,7715093.0,2584580.4189,7311
1649980800000,2022-04-15,FETUSDT,0.3319,0.341,0.3277,0.3342,16887163.0,5632123.1438,13465
1649894400000,2022-04-14,FETUSDT,0.3518,0.3577,0.3269,0.3319,33349093.0,11435846.1142,28772
1649808000000,2022-04-13,FETUSDT,0.346,0.3629,0.3368,0.3513,12217719.0,4284425.5216,19400
1649721600000,2022-04-12,FETUSDT,0.3365,0.3724,0.3304,0.3458,26837744.0,9360430.6143,40034
1649635200000,2022-04-11,FETUSDT,0.375,0.3791,0.3337,0.3365,25429787.0,8972100.8947,33599
1649548800000,2022-04-10,FETUSDT,0.4021,0.414,0.3737,0.3754,14155911.0,5644606.2159,23754
1649462400000,2022-04-09,FETUSDT,0.4012,0.419,0.3908,0.4026,11367058.0,4583667.2354,23506
1649376000000,2022-04-08,FETUSDT,0.4491,0.4663,0.3981,0.4014,24090803.0,10386518.7333,38793
1649289600000,2022-04-07,FETUSDT,0.4479,0.4667,0.4341,0.4491,15826936.0,7107163.7994,23491
1649203200000,2022-04-06,FETUSDT,0.5048,0.51,0.4386,0.4473,26504069.0,12639569.0719,41522
1649116800000,2022-04-05,FETUSDT,0.4792,0.54,0.4787,0.5043,59533633.0,30130485.396,87427
1649030400000,2022-04-04,FETUSDT,0.4714,0.4856,0.4449,0.4791,18074247.0,8490951.8775,26313
1648944000000,2022-04-03,FETUSDT,0.4596,0.4775,0.4551,0.4708,9898313.0,4612241.8111,15561
1648857600000,2022-04-02,FETUSDT,0.4769,0.4916,0.4589,0.4599,18116731.0,8671544.527,24121
1648771200000,2022-04-01,FETUSDT,0.4559,0.4901,0.4291,0.477,34631444.0,16171260.8029,43755
1648684800000,2022-03-31,FETUSDT,0.4706,0.4835,0.4403,0.456,16289448.0,7552993.3008,30165
1648598400000,2022-03-30,FETUSDT,0.4706,0.48,0.4502,0.4706,18331681.0,8560554.3352,34374
1648512000000,2022-03-29,FETUSDT,0.43,0.496,0.4293,0.4706,27954406.0,13084657.8198,49860
1648425600000,2022-03-28,FETUSDT,0.445,0.465,0.4276,0.4297,21739903.0,9799164.6735,40409
1648339200000,2022-03-27,FETUSDT,0.4319,0.4484,0.4148,0.4448,13609297.0,5840669.6911,23213
1648252800000,2022-03-26,FETUSDT,0.4052,0.4342,0.3979,0.4319,14680963.0,6145855.2473,25894
1648166400000,2022-03-25,FETUSDT,0.4401,0.4452,0.4021,0.4051,21467645.0,9152876.6223,35477
1648080000000,2022-03-24,FETUSDT,0.3985,0.4543,0.3958,0.4401,73003823.0,31545244.9524,122532
1647993600000,2022-03-23,FETUSDT,0.3751,0.46,0.3583,0.3988,86164178.0,35124512.8344,131530
1647907200000,2022-03-22,FETUSDT,0.3401,0.425,0.339,0.3754,80073201.0,30771529.1696,123113
1647820800000,2022-03-21,FETUSDT,0.3274,0.345,0.3221,0.3401,14381772.0,4853889.5813,15793
1647734400000,2022-03-20,FETUSDT,0.3433,0.3469,0.322,0.3275,9084927.0,3044291.7803,11340
1647648000000,2022-03-19,FETUSDT,0.3309,0.3487,0.3299,0.3435,19586347.0,6671213.9447,20783
1647561600000,2022-03-18,FETUSDT,0.3292,0.3379,0.3186,0.3307,9287148.0,3040721.2555,11196
1647475200000,2022-03-17,FETUSDT,0.3296,0.3416,0.3231,0.3294,12164158.0,4026904.1035,15875
1647388800000,2022-03-16,FETUSDT,0.3267,0.336,0.315,0.3296,15399349.0,4986300.1859,18162
1647302400000,2022-03-15,FETUSDT,0.3243,0.3349,0.3152,0.3267,21104916.0,6847735.5639,27424
1647216000000,2022-03-14,FETUSDT,0.3153,0.339,0.3119,0.3244,14297569.0,4605378.3229,22354
1647129600000,2022-03-13,FETUSDT,0.3372,0.3454,0.3139,0.3153,14133368.0,4696259.1512,19204
1647043200000,2022-03-12,FETUSDT,0.3396,0.356,0.3323,0.3371,12845302.0,4403779.9744,18149
1646956800000,2022-03-11,FETUSDT,0.3566,0.37,0.3362,0.3396,20317335.0,7051548.046,29237
1646870400000,2022-03-10,FETUSDT,0.356,0.3603,0.3185,0.3571,22876216.0,7753152.5957,32790
1646784000000,2022-03-09,FETUSDT,0.3202,0.3734,0.3177,0.3564,37588865.0,13107684.2977,45909
1646697600000,2022-03-08,FETUSDT,0.3239,0.3348,0.3147,0.3201,17813814.0,5770729.8863,21652
1646611200000,2022-03-07,FETUSDT,0.3157,0.3401,0.3052,0.324,54063605.0,17688042.661,60888
1646524800000,2022-03-06,FETUSDT,0.343,0.374,0.3134,0.3154,50438305.0,17026020.1696,58554
1646438400000,2022-03-05,FETUSDT,0.3093,0.3581,0.3013,0.343,41220617.0,13784394.7548,48801
1646352000000,2022-03-04,FETUSDT,0.3212,0.3648,0.3077,0.3092,67123523.0,23127770.4993,85424
1646265600000,2022-03-03,FETUSDT,0.3402,0.3513,0.3135,0.3212,22143545.0,7341268.4649,34791
1646179200000,2022-03-02,FETUSDT,0.3658,0.43,0.3331,0.34,139306396.0,53531009.93,211206
1646092800000,2022-03-01,FETUSDT,0.2838,0.409,0.2805,0.3657,87248463.0,30681512.4151,125954
1646006400000,2022-02-28,FETUSDT,0.2621,0.284,0.2593,0.2836,17234055.0,4673220.0849,20227
1645920000000,2022-02-27,FETUSDT,0.2755,0.285,0.2505,0.2621,23595576.0,6294600.4918,22924
1645833600000,2022-02-26,FETUSDT,0.2783,0.2911,0.2724,0.2756,16791322.0,4708676.2975,16472
1645747200000,2022-02-25,FETUSDT,0.2606,0.2863,0.2569,0.2787,22650644.0,6137187.2126,26842
1645660800000,2022-02-24,FETUSDT,0.2719,0.2746,0.2255,0.261,27228849.0,6673754.850911,32214
1645574400000,2022-02-23,FETUSDT,0.2921,0.3024,0.2713,0.2717,10543825.0,3033311.0909,14027
1645488000000,2022-02-22,FETUSDT,0.2757,0.2975,0.2597,0.2924,17581461.8,4918183.803874,20618
1645401600000,2022-02-21,FETUSDT,0.3065,0.3344,0.2746,0.2758,21860930.0,6703581.2306,25384
1645315200000,2022-02-20,FETUSDT,0.3343,0.3409,0.2961,0.3062,16156598.0,5017472.5152,19596
1645228800000,2022-02-19,FETUSDT,0.3274,0.35,0.3176,0.3342,19959154.0,6688525.6017,15463
1645142400000,2022-02-18,FETUSDT,0.3333,0.3479,0.3248,0.3282,9768575.0,3279136.135,16136
1645056000000,2022-02-17,FETUSDT,0.3723,0.3773,0.3292,0.3339,17048845.0,5904241.5081,25997
1644969600000,2022-02-16,FETUSDT,0.3597,0.388,0.3539,0.3725,21474657.0,7977933.2518,32760
1644883200000,2022-02-15,FETUSDT,0.3439,0.3671,0.3419,0.3597,10624976.0,3789165.5419,14551
1644796800000,2022-02-14,FETUSDT,0.3355,0.3507,0.321,0.3441,12064596.0,4028361.9564,17995
1644710400000,2022-02-13,FETUSDT,0.3461,0.366,0.3353,0.3355,12831388.0,4523798.9411,21347
1644624000000,2022-02-12,FETUSDT,0.3631,0.3698,0.3418,0.3461,18962633.0,6736646.6082,30088
1644537600000,2022-02-11,FETUSDT,0.3951,0.4048,0.35,0.3633,23743971.0,9093595.4318,32173
1644451200000,2022-02-10,FETUSDT,0.4193,0.4298,0.3787,0.3951,27731250.0,11263408.6404,42243
1644364800000,2022-02-09,FETUSDT,0.3866,0.4338,0.3783,0.4193,16832355.0,6858056.587,27673
1644278400000,2022-02-08,FETUSDT,0.3897,0.4234,0.3655,0.3868,45088324.0,17611295.9309,57522
1644192000000,2022-02-07,FETUSDT,0.3488,0.4241,0.341,0.3897,39833210.0,15595182.923,54371
1644105600000,2022-02-06,FETUSDT,0.3436,0.3555,0.3368,0.3487,10868799.0,3752401.7604,13269
1644019200000,2022-02-05,FETUSDT,0.3368,0.3544,0.3331,0.3436,17479006.0,6014767.0362,20441
1643932800000,2022-02-04,FETUSDT,0.3147,0.3375,0.3095,0.3369,12293067.0,3973266.3154,16076
1643846400000,2022-02-03,FETUSDT,0.3032,0.3154,0.2983,0.3145,9981556.0,3040793.8235,11352
1643760000000,2022-02-02,FETUSDT,0.3258,0.33,0.3,0.3032,10979077.0,3476465.798,14758
1643673600000,2022-02-01,FETUSDT,0.3204,0.3357,0.3179,0.3256,10283079.0,3338158.4486,11701
1643587200000,2022-01-31,FETUSDT,0.3104,0.3325,0.2924,0.3206,11896970.0,3714885.2504,11232
1643500800000,2022-01-30,FETUSDT,0.3162,0.33,0.3016,0.3107,11421492.0,3600997.7703,11636
1643414400000,2022-01-29,FETUSDT,0.3153,0.3311,0.3112,0.3159,12800463.0,4093422.779,12176
1643328000000,2022-01-28,FETUSDT,0.3131,0.3206,0.2993,0.3154,9701091.0,3000019.1605,9712
1643241600000,2022-01-27,FETUSDT,0.3162,0.3276,0.2977,0.3138,10331634.0,3209577.7878,10957
1643155200000,2022-01-26,FETUSDT,0.3243,0.3547,0.3078,0.3163,16762340.0,5563366.9834,21580
1643068800000,2022-01-25,FETUSDT,0.3268,0.3384,0.3129,0.3241,14967440.0,4877852.5171,16015
1642982400000,2022-01-24,FETUSDT,0.3547,0.3547,0.2837,0.3269,34476978.3,10674585.90307,32980
1642896000000,2022-01-23,FETUSDT,0.3357,0.3689,0.326,0.3554,19391281.0,6780318.0314,26073
1642809600000,2022-01-22,FETUSDT,0.3772,0.3914,0.3111,0.3351,31818431.1,11087504.19631,43758
1642723200000,2022-01-21,FETUSDT,0.4603,0.4749,0.3667,0.3771,32875687.1,13714822.92724,49130
1642636800000,2022-01-20,FETUSDT,0.4636,0.5427,0.4537,0.4607,39645628.0,19831478.9372,62277
1642550400000,2022-01-19,FETUSDT,0.4722,0.4875,0.4402,0.4634,16189758.0,7539645.0749,25895
1642464000000,2022-01-18,FETUSDT,0.4631,0.4758,0.4378,0.4722,13881608.0,6347722.8421,20367
1642377600000,2022-01-17,FETUSDT,0.4834,0.484,0.4494,0.4635,12756153.0,5952913.2201,18689
1642291200000,2022-01-16,FETUSDT,0.4966,0.5084,0.4787,0.4834,12952652.0,6398038.3456,20170
1642204800000,2022-01-15,FETUSDT,0.5054,0.5099,0.483,0.497,12343411.0,6120700.5478,19675
1642118400000,2022-01-14,FETUSDT,0.4859,0.5093,0.4682,0.5054,15192042.0,7451024.5822,23939
1642032000000,2022-01-13,FETUSDT,0.5124,0.544,0.4825,0.4861,22180163.0,11338289.7187,37502
1641945600000,2022-01-12,FETUSDT,0.4695,0.5185,0.456,0.5124,17288086.0,8493359.2996,27986
1641859200000,2022-01-11,FETUSDT,0.4508,0.4752,0.4342,0.4697,15818030.0,7222170.399,23928
1641772800000,2022-01-10,FETUSDT,0.4652,0.4781,0.417,0.4508,18024268.9,8055231.9457,29909
1641686400000,2022-01-09,FETUSDT,0.4737,0.4889,0.4497,0.4648,14931859.0,7040589.8954,22392
1641600000000,2022-01-08,FETUSDT,0.4959,0.5282,0.4549,0.4737,18001040.0,8833586.9349,31523
1641513600000,2022-01-07,FETUSDT,0.5451,0.5471,0.4943,0.4951,23951142.0,12371735.3821,42142
1641427200000,2022-01-06,FETUSDT,0.569,0.63,0.5319,0.545,53798228.0,30910929.011,94699
1641340800000,2022-01-05,FETUSDT,0.5413,0.65,0.5215,0.569,80299523.0,47578931.7469,139059
1641254400000,2022-01-04,FETUSDT,0.5349,0.5659,0.5206,0.5413,18776012.0,10275429.1277,31919
1641168000000,2022-01-03,FETUSDT,0.5661,0.5698,0.5232,0.5355,15701337.0,8545893.4126,27304
1641081600000,2022-01-02,FETUSDT,0.5231,0.5698,0.5187,0.5661,19046422.0,10254516.1021,34642
1640995200000,2022-01-01,FETUSDT,0.5022,0.5273,0.5008,0.5231,24396149.0,12477443.4773,29089
1640908800000,2021-12-31,FETUSDT,0.495,0.5399,0.4857,0.5025,35050783.0,18013755.8488,37593
1640822400000,2021-12-30,FETUSDT,0.5007,0.5173,0.4882,0.495,6892382.0,3471824.4995,15513
1640736000000,2021-12-29,FETUSDT,0.5192,0.5316,0.4955,0.5004,7694690.0,3951026.1779,15553
1640649600000,2021-12-28,FETUSDT,0.568,0.5783,0.5135,0.52,14702080.0,8093389.3124,25968
1640563200000,2021-12-27,FETUSDT,0.5588,0.597,0.5536,0.5678,23903135.0,13748939.2125,33874
1640476800000,2021-12-26,FETUSDT,0.5682,0.5706,0.5453,0.5588,35346544.0,19754707.1308,34271
1640390400000,2021-12-25,FETUSDT,0.5727,0.588,0.5519,0.5681,31250644.0,17845948.0032,33398
1640304000000,2021-12-24,FETUSDT,0.5736,0.6175,0.5697,0.5734,15553126.0,9197531.7794,32390
1640217600000,2021-12-23,FETUSDT,0.5543,0.59,0.5386,0.5735,13971022.0,7877908.807,26900
1640131200000,2021-12-22,FETUSDT,0.5626,0.5893,0.5439,0.5547,17874528.0,10106704.5108,34192
1640044800000,2021-12-21,FETUSDT,0.4722,0.595,0.472,0.5635,85593845.0,47308689.3384,165001
1639958400000,2021-12-20,FETUSDT,0.4642,0.4732,0.431,0.4722,14262009.3,6425177.968541,19202
1639872000000,2021-12-19,FETUSDT,0.4768,0.4866,0.4595,0.4648,6172318.0,2916576.078,11089
1639785600000,2021-12-18,FETUSDT,0.4723,0.4924,0.46,0.477,5110031.0,2447776.0529,10212
1639699200000,2021-12-17,FETUSDT,0.4993,0.5065,0.4588,0.4714,9743115.0,4683506.4186,16061
1639612800000,2021-12-16,FETUSDT,0.5037,0.538,0.4923,0.4995,12450992.0,6370328.6233,22486
1639526400000,2021-12-15,FETUSDT,0.4862,0.5101,0.4501,0.5035,15951678.0,7668009.59793,21445
1639440000000,2021-12-14,FETUSDT,0.4782,0.5051,0.465,0.4863,9873347.0,4790030.78,17183
1639353600000,2021-12-13,FETUSDT,0.5494,0.5538,0.4626,0.4786,15367186.8,7711083.036766,27777
1639267200000,2021-12-12,FETUSDT,0.5323,0.5539,0.5191,0.549,14384100.0,7714013.5379,18529
1639180800000,2021-12-11,FETUSDT,0.5096,0.5388,0.4974,0.5314,13528788.5,6998916.214775,20093
1639094400000,2021-12-10,FETUSDT,0.5329,0.5766,0.5062,0.5095,10450505.0,5630581.7599,17860
1639008000000,2021-12-09,FETUSDT,0.6147,0.6168,0.5324,0.5328,19428465.0,11366896.9387,27431
1638921600000,2021-12-08,FETUSDT,0.5786,0.6161,0.5506,0.6144,25374689.0,15010792.509,32607
1638835200000,2021-12-07,FETUSDT,0.6036,0.6318,0.57,0.5792,24284605.0,14755578.1731,35076
1638748800000,2021-12-06,FETUSDT,0.6048,0.623,0.5158,0.6039,37202584.0,20955448.6131,52513
1638662400000,2021-12-05,FETUSDT,0.6775,0.692,0.5921,0.6043,51530704.0,33645112.3391,56735
1638576000000,2021-12-04,FETUSDT,0.759,0.7638,0.5978,0.6781,63702448.0,43135485.2669,81689
1638489600000,2021-12-03,FETUSDT,0.7362,0.8234,0.7203,0.76,48480180.0,36847920.6587,84517
1638403200000,2021-12-02,FETUSDT,0.7561,0.77,0.728,0.7367,13873345.0,10354459.4817,33576
1638316800000,2021-12-01,FETUSDT,0.7293,0.7974,0.7271,0.7565,45275008.0,34257904.145,49905
1638230400000,2021-11-30,FETUSDT,0.7485,0.7627,0.723,0.7291,46634809.0,34684969.393,37658
1638144000000,2021-11-29,FETUSDT,0.7613,0.7692,0.7293,0.7488,10573405.0,7917467.1032,23080
1638057600000,2021-11-28,FETUSDT,0.7524,0.7669,0.6943,0.7613,17793403.0,12983492.2054,34519
1637971200000,2021-11-27,FETUSDT,0.731,0.8156,0.7238,0.7531,19021849.0,14838060.4606,40382
1637884800000,2021-11-26,FETUSDT,0.8269,0.836,0.707,0.7307,25254645.0,18939299.7685,51848
1637798400000,2021-11-25,FETUSDT,0.7912,0.8275,0.7727,0.8262,22571605.0,17992175.3372,43813
1637712000000,2021-11-24,FETUSDT,0.8211,0.8644,0.78,0.7919,21070080.0,17104671.0432,42543
1637625600000,2021-11-23,FETUSDT,0.8437,0.8565,0.8098,0.8211,22044148.0,18232521.8423,41079
1637539200000,2021-11-22,FETUSDT,0.9021,0.99,0.812,0.8449,84557197.0,75000318.2576,175160
1637452800000,2021-11-21,FETUSDT,0.833,0.91,0.7887,0.9014,30309154.0,25306419.4913,66121
1637366400000,2021-11-20,FETUSDT,0.7207,0.8499,0.718,0.833,36398365.0,28319809.4285,64839
1637280000000,2021-11-19,FETUSDT,0.6818,0.7896,0.6673,0.7207,25082893.0,18423003.5692,47316
1637193600000,2021-11-18,FETUSDT,0.7806,0.787,0.6624,0.6826,30263999.0,21603311.2351,49561
1637107200000,2021-11-17,FETUSDT,0.7591,0.8082,0.7271,0.7811,18715206.0,14359732.0783,38503
1637020800000,2021-11-16,FETUSDT,0.8818,0.8838,0.7263,0.7591,69887424.0,55259630.6145,70895
1636934400000,2021-11-15,FETUSDT,0.8588,0.8859,0.8376,0.8818,99072604.0,84823897.4383,57070
1636848000000,2021-11-14,FETUSDT,0.8587,0.88,0.8315,0.8585,120697174.0,103485019.2349,57784
1636761600000,2021-11-13,FETUSDT,0.8802,0.8897,0.8434,0.8587,55117542.0,47996597.7837,40220
1636675200000,2021-11-12,FETUSDT,0.8993,0.9264,0.8464,0.8804,19964533.0,17747529.076,59439
1636588800000,2021-11-11,FETUSDT,0.8684,0.964,0.8498,0.8994,28331999.0,25977012.1461,73869
1636502400000,2021-11-10,FETUSDT,0.929,1.0275,0.85,0.8688,62027804.0,58350681.4312,143162
1636416000000,2021-11-09,FETUSDT,0.8603,0.935,0.8415,0.9286,39713969.0,35595613.4348,86496
1636329600000,2021-11-08,FETUSDT,0.8274,0.9144,0.818,0.8604,32198683.0,27683850.3851,72718
1636243200000,2021-11-07,FETUSDT,0.8651,0.8775,0.8183,0.8274,27602147.0,23262181.3278,53609
