Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDT,tradecount
1644278400000,2022-02-08,ETHUSDT,3139.77,3232.87,3025.21,3116.69,5.147.735.837,1.602.652.876.881.490,910882
1644192000000,2022-02-07,ETHUSDT,3055.0,3186.0,2991.8,3139.77,4.550.702.529,1.410.603.197.756.880,898923
1644105600000,2022-02-06,ETHUSDT,3012.64,3074.56,2950.21,3054.99,2.493.945.966,749.957.614.968.609,522276
1644019200000,2022-02-05,ETHUSDT,2994.99,3060.47,2958.01,3012.65,3.568.033.071,10.739.725.733.486.700,730502
1643932800000,2022-02-04,ETHUSDT,2695.21,2995.0,2671.4,2994.99,6.640.029.328,1.889.746.043.715.040,1235215
1643846400000,2022-02-03,ETHUSDT,2680.25,2726.64,2576.05,2695.46,4.050.433.931,10.687.241.656.218.200,726013
1643760000000,2022-02-02,ETHUSDT,2787.48,2810.88,2612.72,2680.67,4.478.521.228,12.159.587.801.226.100,819863
1643673600000,2022-02-01,ETHUSDT,2686.94,2813.0,2673.52,2787.23,39.003.427.362,1.075.341.490.803.350,790343
1643587200000,2022-01-31,ETHUSDT,2601.67,2706.77,2476.07,2686.94,444.584.851,1.154.488.527.579.420,814997
1643500800000,2022-01-30,ETHUSDT,2601.43,2640.0,2542.5,2601.68,2.907.700.859,7.550.398.345.651.200,564478
1643414400000,2022-01-29,ETHUSDT,2544.99,2636.66,2520.01,2601.43,3.766.668.246,966.725.225.782.995,656017
1643328000000,2022-01-28,ETHUSDT,2424.02,2558.98,2357.88,2544.99,4.851.498.065,1.183.543.182.408.240,884305
1643241600000,2022-01-27,ETHUSDT,2463.0,2521.0,2316.43,2424.25,5.994.817.159,14.487.429.504.585.500,1029204
1643155200000,2022-01-26,ETHUSDT,2459.04,2722.0,2402.03,2462.99,80.644.162.289,20.585.991.453.419.700,1384921
1643068800000,2022-01-25,ETHUSDT,2439.56,2506.55,2348.96,2458.83,510.152.954,12.370.511.484.309,946366
1642982400000,2022-01-24,ETHUSDT,2539.0,2539.75,2159.0,2439.29,112.313.470.389,2.592.832.133.200.200,1848889
1642896000000,2022-01-23,ETHUSDT,2412.18,2556.78,2370.8,2539.01,5.804.977.613,14.316.963.756.150.600,1053655
1642809600000,2022-01-22,ETHUSDT,2567.47,2626.0,2300.0,2412.18,108.135.754.893,26.523.830.419.991.800,1994513
1642723200000,2022-01-21,ETHUSDT,3001.48,3034.12,2403.0,2568.15,102.202.170.024,2.828.122.722.883.160,1723216
1642636800000,2022-01-20,ETHUSDT,3084.02,3273.37,2987.15,3001.48,3.575.967.062,11.249.823.978.101.300,718946
1642550400000,2022-01-19,ETHUSDT,3159.85,3174.87,3000.0,3084.02,3.329.965.703,1.035.249.881.473.590,647383
1642464000000,2022-01-18,ETHUSDT,3209.68,3243.87,3082.0,3159.85,2.991.342.728,943.140.782.389.924,579484
1642377600000,2022-01-17,ETHUSDT,3346.89,3357.57,3141.1,3209.67,2.840.636.548,922.568.646.923.763,646419
1642291200000,2022-01-16,ETHUSDT,3326.51,3393.6,3269.62,3346.88,2.107.822.277,70.188.513.883.374,495317
1642204800000,2022-01-15,ETHUSDT,3307.42,3371.64,3261.0,3326.04,2.031.003.778,6.754.845.346.569.480,444485
1642118400000,2022-01-14,ETHUSDT,3240.61,3342.79,3188.0,3307.42,2.853.263.505,9.313.471.727.628.800,572125
1642032000000,2022-01-13,ETHUSDT,3371.6,3410.0,3233.43,3240.61,3.362.348.799,1.116.293.607.687.920,666486
1641945600000,2022-01-12,ETHUSDT,3239.73,3411.43,3206.2,3371.26,3.704.658.015,1.226.038.697.472.900,737196
1641859200000,2022-01-11,ETHUSDT,3082.87,3263.54,3051.8,3239.72,3.624.467.087,114.585.258.362.298,668961
1641772800000,2022-01-10,ETHUSDT,3151.97,3185.0,2928.83,3082.68,5.298.183.866,16.165.505.230.972.000,935157
1641686400000,2022-01-09,ETHUSDT,3080.98,3211.72,3057.35,3151.97,2.758.741.643,864.505.480.881.738,591523
1641600000000,2022-01-08,ETHUSDT,3198.68,3250.0,3000.0,3080.95,4.006.921.061,1.252.795.163.486.260,814600
1641513600000,2022-01-07,ETHUSDT,3406.81,3416.76,3064.42,3199.24,6.696.317.262,2.149.562.773.329.250,1307591
1641427200000,2022-01-06,ETHUSDT,3539.82,3550.43,3300.0,3406.81,4.967.457.413,1.698.727.637.365.020,1006279
1641340800000,2022-01-05,ETHUSDT,3785.1,3848.0,3415.0,3540.63,3.979.420.363,1.464.819.255.093.510,962670
1641254400000,2022-01-04,ETHUSDT,3765.89,3900.73,3713.11,3785.11,2.882.585.549,10.981.826.079.257.200,676651
1641168000000,2022-01-03,ETHUSDT,3828.11,3853.09,3680.0,3765.89,2.362.458.586,8.929.441.055.529.930,594541
1641081600000,2022-01-02,ETHUSDT,3765.54,3857.44,3717.3,3828.27,1.547.914.263,58.537.495.773.046,450610
1640995200000,2022-01-01,ETHUSDT,3676.22,3776.45,3673.46,3765.54,1.541.438.968,574.718.328.452.744,408666
1640908800000,2021-12-31,ETHUSDT,3709.27,3815.0,3622.29,3676.23,2.680.142.942,10.017.650.301.381.400,617370
1640822400000,2021-12-30,ETHUSDT,3630.18,3769.1,3585.0,3709.27,2.492.637.305,921.537.785.386.881,583361
1640736000000,2021-12-29,ETHUSDT,3792.75,3827.78,3604.2,3630.19,3.027.536.375,1.136.202.240.431.210,719559
1640649600000,2021-12-28,ETHUSDT,4037.22,4037.23,3759.36,3792.75,3.580.647.163,1.393.962.041.501.670,846780
1640563200000,2021-12-27,ETHUSDT,4063.57,4127.46,4031.0,4037.23,2.222.021.383,905.588.409.897.739,557284
1640476800000,2021-12-26,ETHUSDT,4094.36,4105.0,4000.0,4063.56,189.309.255,767.315.615.268.866,496076
1640390400000,2021-12-25,ETHUSDT,4046.35,4137.91,4018.62,4094.83,2.081.268.805,846.912.042.129.082,515115
1640304000000,2021-12-24,ETHUSDT,4111.41,4134.84,4017.17,4046.36,2.307.418.072,943.327.277.447.182,593257
1640217600000,2021-12-23,ETHUSDT,3979.51,4150.0,3893.23,4111.41,3.802.078.166,1.525.274.496.506.040,911905
1640131200000,2021-12-22,ETHUSDT,4014.41,4074.87,3933.4,3979.51,3.031.918.076,12.159.149.165.259.300,675826
1640044800000,2021-12-21,ETHUSDT,3944.72,4063.0,3913.21,4014.15,3.408.263.553,1.364.232.642.488.100,799127
1639958400000,2021-12-20,ETHUSDT,3924.14,3983.37,3753.0,3944.73,3.669.164.771,1.416.566.980.691.000,844070
1639872000000,2021-12-19,ETHUSDT,3959.93,4032.43,3884.0,3924.14,306.006.323,12.087.525.335.950.600,688078
1639785600000,2021-12-18,ETHUSDT,3875.43,3996.93,3767.01,3959.93,3.395.932.543,1.326.617.546.276.580,740899
1639699200000,2021-12-17,ETHUSDT,3959.11,3994.1,3700.0,3875.42,4.633.709.225,1.789.265.513.242.970,1052871
1639612800000,2021-12-16,ETHUSDT,4019.54,4113.43,3942.11,3958.11,368.780.031,1.489.983.161.888.790,848885
1639526400000,2021-12-15,ETHUSDT,3858.99,4092.22,3643.73,4019.08,5.420.680.573,2.102.151.850.114.580,1238234
1639440000000,2021-12-14,ETHUSDT,3781.92,3882.74,3685.0,3858.99,3.951.457.462,1.499.985.094.813.690,915721
1639353600000,2021-12-13,ETHUSDT,4130.0,4142.75,3671.45,3781.93,5.334.672.307,20.685.340.295.511.000,1144882
1639267200000,2021-12-12,ETHUSDT,4089.68,4173.63,3986.25,4130.0,2.605.355.157,1.061.361.793.041.270,591319
1639180800000,2021-12-11,ETHUSDT,3898.31,4097.08,3828.22,4089.37,4.278.534.343,17.118.932.719.748.600,831899
1639094400000,2021-12-10,ETHUSDT,4105.64,4231.08,3887.37,3897.94,5.632.365.671,2.287.155.262.156.310,1098758
1639008000000,2021-12-09,ETHUSDT,4436.91,4488.0,4076.16,4105.64,462.173.711,1.970.732.612.694.480,1038790
1638921600000,2021-12-08,ETHUSDT,4306.4,4450.49,4222.95,4436.91,4.294.039.351,18.682.814.375.653.800,991178
1638835200000,2021-12-07,ETHUSDT,4347.57,4425.0,4255.92,4306.4,420.749.751,1.830.621.575.426.940,986492
1638748800000,2021-12-06,ETHUSDT,4196.44,4376.15,3921.0,4347.59,7.267.429.638,299.126.729.882.173,1447061
1638662400000,2021-12-05,ETHUSDT,4117.25,4248.19,4031.39,4196.44,5.363.254.413,22.242.208.522.791.900,1088546
1638576000000,2021-12-04,ETHUSDT,4215.01,4238.59,3503.68,4117.25,11.117.731.451,4.370.074.804.513.230,2264288
1638489600000,2021-12-03,ETHUSDT,4511.35,4654.88,4032.5,4215.73,6.779.748.659,2.972.156.867.637.410,1516700
1638403200000,2021-12-02,ETHUSDT,4582.95,4634.83,4433.0,4511.21,4.518.619.545,20.474.683.268.026.500,1062149
1638316800000,2021-12-01,ETHUSDT,4630.25,4778.75,4523.99,4582.95,5.081.983.105,2.382.156.066.737.270,1367302
1638230400000,2021-11-30,ETHUSDT,4444.54,4753.0,4346.36,4630.26,7.430.244.662,33.914.245.434.723.800,1808789
1638144000000,2021-11-29,ETHUSDT,4294.77,4458.92,4276.89,4444.53,4.068.812.284,17.726.111.363.924.500,947503
1638057600000,2021-11-28,ETHUSDT,4095.29,4298.51,3964.0,4294.78,3.464.713.551,1.421.535.999.752.070,842343
1637971200000,2021-11-27,ETHUSDT,4041.2,4183.66,4028.34,4095.29,2.753.265.202,11.331.690.713.503.900,723831
1637884800000,2021-11-26,ETHUSDT,4524.48,4551.0,3913.0,4041.2,7.202.451.612,2.994.490.664.021.840,1654553
1637798400000,2021-11-25,ETHUSDT,4270.1,4550.0,4248.27,4524.85,4.458.682.434,19.629.391.074.477.400,1123629
1637712000000,2021-11-24,ETHUSDT,4339.45,4373.94,4167.65,4269.36,4.487.270.306,1.913.428.104.737.210,990018
1637625600000,2021-11-23,ETHUSDT,4086.28,4385.59,4059.62,4339.44,5.028.117.902,21.258.255.532.223.200,1098270
1637539200000,2021-11-22,ETHUSDT,4259.7,4320.0,4022.74,4085.97,5.185.013.338,21.671.128.918.657.300,1162581
1637452800000,2021-11-21,ETHUSDT,4412.17,4451.0,4242.41,4258.31,3.402.063.203,1.479.842.945.950.390,836925
1637366400000,2021-11-20,ETHUSDT,4294.75,4435.88,4199.86,4412.17,365.584.578,15.771.729.142.160.700,888090
1637280000000,2021-11-19,ETHUSDT,3996.9,4308.97,3973.01,4294.76,4.200.450.897,1.740.904.041.283.990,984517
1637193600000,2021-11-18,ETHUSDT,4288.07,4344.81,3956.44,3996.9,5.769.451.837,2.387.588.164.850.100,1319866
1637107200000,2021-11-17,ETHUSDT,4209.59,4299.91,4063.48,4287.8,4.728.521.842,19.802.489.277.112.300,1146593
1637020800000,2021-11-16,ETHUSDT,4563.77,4563.77,4103.0,4209.76,735.857.063,3.163.788.841.066.020,1741259
1636934400000,2021-11-15,ETHUSDT,4626.5,4772.01,4540.0,4563.78,3.754.216.601,1.752.738.875.791.920,1061676
1636848000000,2021-11-14,ETHUSDT,4644.27,4696.05,4514.12,4626.5,2.453.090.674,1.126.786.539.405.770,623491
1636761600000,2021-11-13,ETHUSDT,4665.47,4707.6,4584.08,4644.28,2.207.206.611,1.026.142.451.546.250,731125
1636675200000,2021-11-12,ETHUSDT,4719.0,4809.71,4507.85,4665.46,4.615.800.415,2.146.130.116.871.760,1206412
1636588800000,2021-11-11,ETHUSDT,4628.68,4779.0,4576.47,4719.0,3.036.889.765,14.256.101.987.424.100,909164
1636502400000,2021-11-10,ETHUSDT,4732.33,4868.0,4461.93,4628.78,55.359.699.163,2.600.175.501.160.480,1492374
1636416000000,2021-11-09,ETHUSDT,4807.98,4838.28,4713.89,4732.33,31.126.757.998,1.489.567.265.669.690,995668
1636329600000,2021-11-08,ETHUSDT,4612.59,4822.97,4612.0,4807.98,39.110.231.806,18.508.008.396.928.500,1344244
1636243200000,2021-11-07,ETHUSDT,4518.0,4637.98,4502.37,4612.59,2.435.965.952,111.563.557.136.518,834745
1636156800000,2021-11-06,ETHUSDT,4474.24,4530.0,4326.17,4518.0,3.221.540.973,1.429.791.261.319.520,868676
1636070400000,2021-11-05,ETHUSDT,4532.31,4570.05,4438.8,4474.24,3.056.517.244,1.375.503.505.227.940,893068
1635984000000,2021-11-04,ETHUSDT,4603.35,4606.65,4420.08,4532.32,36.821.825.695,16.639.428.737.930.300,1019675
1635897600000,2021-11-03,ETHUSDT,4589.68,4665.87,4455.0,4603.35,44.865.835.125,20.517.373.080.126.200,1580640
1635811200000,2021-11-02,ETHUSDT,4319.43,4599.6,4284.43,4589.89,46.818.479.301,20.833.715.198.068.200,1657233
1635724800000,2021-11-01,ETHUSDT,4287.48,4386.58,4146.3,4319.43,4.176.207.073,179.431.988.730.236,1134036
1635638400000,2021-10-31,ETHUSDT,4322.68,4399.14,4164.35,4287.21,4.128.562.893,1.764.886.607.687.620,1303438
1635552000000,2021-10-30,ETHUSDT,4418.89,4434.06,4232.2,4322.68,340.223.069,14.696.648.119.368.300,1035476
1635465600000,2021-10-29,ETHUSDT,4286.01,4460.47,4265.97,4418.89,55.923.107.691,24.409.331.260.486.500,1799386
1635379200000,2021-10-28,ETHUSDT,3921.99,4295.0,3890.17,4286.02,6.263.785.055,25.872.683.642.614.300,1711575
1635292800000,2021-10-27,ETHUSDT,4131.52,4307.0,3909.0,3922.0,704604.25,2.874.313.313.398.050,1872190
1635206400000,2021-10-26,ETHUSDT,4220.36,4297.0,4090.21,4131.52,4.144.981.599,1.739.912.498.469.910,1285913
1635120000000,2021-10-25,ETHUSDT,4082.33,4236.0,4067.71,4220.37,3.474.386.534,144.543.007.854.488,939963
1635033600000,2021-10-24,ETHUSDT,4167.13,4186.57,3961.5,4082.33,3.501.158.386,1.421.627.004.334.800,917969
1634947200000,2021-10-23,ETHUSDT,3972.19,4172.0,3937.51,4167.12,3.265.769.601,13.233.455.057.575.100,940891
1634860800000,2021-10-22,ETHUSDT,4053.0,4167.41,3888.0,3972.2,4.632.225.428,18.722.186.978.510.900,1133846
1634774400000,2021-10-21,ETHUSDT,4161.37,4375.0,4013.13,4052.99,79.856.655.805,3.335.123.440.998.210,2380751
1634688000000,2021-10-20,ETHUSDT,3876.98,4169.0,3828.05,4161.15,53.738.309.732,21.494.490.473.673.100,1766454
1634601600000,2021-10-19,ETHUSDT,3744.96,3886.89,3732.0,3877.03,3.412.683.723,13.000.662.699.331.400,925015
1634515200000,2021-10-18,ETHUSDT,3847.0,3893.14,3676.0,3744.96,4.018.199.734,1.520.728.621.310.320,994548
1634428800000,2021-10-17,ETHUSDT,3829.96,3919.19,3640.0,3846.85,3.688.989.831,1.406.207.658.840.760,1025324
1634342400000,2021-10-16,ETHUSDT,3868.38,3971.0,3803.56,3829.96,3.737.278.549,1.452.752.901.397.640,1037769
1634256000000,2021-10-15,ETHUSDT,3790.82,3907.77,3734.1,3868.99,504.321.732,19.249.659.538.584.900,1399937
1634169600000,2021-10-14,ETHUSDT,3607.41,3824.0,3586.04,3790.82,4.818.941.473,1.792.792.932.944.180,1430307
1634083200000,2021-10-13,ETHUSDT,3491.43,3613.0,3412.7,3607.42,3.934.631.222,1.376.610.269.516.400,902525
1633996800000,2021-10-12,ETHUSDT,3542.12,3547.11,3403.21,3491.46,4.093.771.918,14.254.557.614.066.100,925699
1633910400000,2021-10-11,ETHUSDT,3414.22,3623.8,3371.0,3542.12,493.521.882,1.743.391.083.658.800,1110340
1633824000000,2021-10-10,ETHUSDT,3574.83,3604.0,3405.0,3414.22,5.802.236.302,20.491.282.303.442.500,1765439
1633737600000,2021-10-09,ETHUSDT,3563.13,3635.0,3538.07,3574.82,3.619.067.514,12.997.570.234.991.600,1175683
1633651200000,2021-10-08,ETHUSDT,3587.47,3695.0,3532.0,3563.13,4.035.971.437,14.557.138.712.882.800,1084792
1633564800000,2021-10-07,ETHUSDT,3574.88,3653.98,3470.8,3587.47,4.861.023.591,173.690.658.427.609,1252503
1633478400000,2021-10-06,ETHUSDT,3515.48,3632.11,3342.0,3574.89,6.182.655.402,2.172.519.696.562.980,1444856
1633392000000,2021-10-05,ETHUSDT,3386.31,3545.0,3363.78,3515.27,3.939.008.818,13.559.058.896.109.400,1025512
1633305600000,2021-10-04,ETHUSDT,3417.73,3437.19,3270.0,3386.31,485.204.642,1.631.562.261.554.970,1090407
1633219200000,2021-10-03,ETHUSDT,3387.77,3488.0,3342.51,3417.73,3.605.868.905,1.231.536.168.315.360,816339
1633132800000,2021-10-02,ETHUSDT,3309.91,3469.0,3257.0,3387.76,4.225.511.811,1.417.055.615.816.630,1046194
1633046400000,2021-10-01,ETHUSDT,3000.62,3330.0,2969.07,3309.91,6.487.146.151,20.631.122.806.677.900,1446386
1632960000000,2021-09-30,ETHUSDT,2850.45,3048.42,2837.19,3000.61,5.068.967.612,15.143.419.373.071.100,992243
1632873600000,2021-09-29,ETHUSDT,2805.15,2950.0,2782.0,2850.45,4.113.050.893,1.180.681.056.162.310,748804
1632787200000,2021-09-28,ETHUSDT,2924.76,2970.82,2789.0,2804.91,5.113.254.643,1.477.983.245.669.700,928494
1632700800000,2021-09-27,ETHUSDT,3059.36,3164.94,2922.71,2925.59,5.101.307.319,1.564.096.695.372.960,1043885
1632614400000,2021-09-26,ETHUSDT,2921.84,3115.51,2738.17,3059.37,703.594.478,20.624.095.988.948.700,1347301
1632528000000,2021-09-25,ETHUSDT,2928.22,2967.52,2801.57,2921.73,4.919.740.226,1.428.143.403.478.110,934301
1632441600000,2021-09-24,ETHUSDT,3152.41,3158.52,2733.0,2928.53,9.320.908.856,2.715.718.192.370.970,1607374
1632355200000,2021-09-23,ETHUSDT,3076.92,3174.5,3033.85,3152.5,4.592.938.858,1.428.616.217.718.120,885568
1632268800000,2021-09-22,ETHUSDT,2766.72,3088.88,2737.54,3076.92,67.745.764.825,1.993.084.668.614.380,1200519
1632182400000,2021-09-21,ETHUSDT,2977.32,3105.83,2652.0,2765.9,97.151.988.941,28.271.791.574.349.600,1754962
1632096000000,2021-09-20,ETHUSDT,3328.57,3347.82,2913.39,2977.28,91.793.957.849,2.834.781.758.892.610,1708278
1632009600000,2021-09-19,ETHUSDT,3435.64,3456.53,3277.74,3328.62,3.129.480.013,105.298.077.984.908,687285
1631923200000,2021-09-18,ETHUSDT,3399.89,3541.96,3368.88,3435.64,3.151.627.627,1.090.387.917.429.680,692204
1631836800000,2021-09-17,ETHUSDT,3567.97,3594.17,3350.07,3399.81,3.988.883.705,13.832.681.015.178.800,867583
1631750400000,2021-09-16,ETHUSDT,3613.55,3676.28,3481.14,3567.98,4.679.854.919,1.680.487.713.224.460,1081868
1631664000000,2021-09-15,ETHUSDT,3434.37,3616.16,3357.78,3613.55,4.285.075.278,1.486.156.273.791.870,977023
1631577600000,2021-09-14,ETHUSDT,3285.09,3437.05,3269.95,3434.37,3.736.349.026,1.249.733.657.132.100,894664
1631491200000,2021-09-13,ETHUSDT,3404.3,3430.3,3108.49,3285.35,6.478.557.199,21.036.631.030.677.400,1363198
1631404800000,2021-09-12,ETHUSDT,3267.1,3474.16,3231.1,3404.21,4.088.589.595,13.793.220.446.976.300,1089138
1631318400000,2021-09-11,ETHUSDT,3208.85,3348.37,3200.0,3267.21,4.135.241.761,1.355.587.141.453.790,833958
1631232000000,2021-09-10,ETHUSDT,3424.94,3514.11,3150.0,3208.86,6.330.262.659,210.728.358.130.531,1128069
1631145600000,2021-09-09,ETHUSDT,3499.01,3567.06,3390.4,3424.93,6.285.538.831,21.941.829.353.386.300,1147283
1631059200000,2021-09-08,ETHUSDT,3434.84,3560.0,3215.16,3499.0,7.806.117.657,26.652.720.339.801.000,1783652
1630972800000,2021-09-07,ETHUSDT,3926.67,3947.15,3005.0,3434.57,120.353.600.209,4.298.119.218.282.750,2359100
1630886400000,2021-09-06,ETHUSDT,3950.28,3970.0,3864.3,3926.77,3.977.685.783,15.625.600.963.757.600,865160
1630800000000,2021-09-05,ETHUSDT,3885.61,3980.0,3830.0,3950.29,3.657.598.597,1.432.553.302.476.840,1083584
1630713600000,2021-09-04,ETHUSDT,3938.11,3970.0,3832.5,3885.52,3.644.781.193,1.422.981.232.233.710,996623
1630627200000,2021-09-03,ETHUSDT,3785.82,4027.88,3705.05,3938.11,65.590.375.739,2.557.662.974.330.010,1678132
1630540800000,2021-09-02,ETHUSDT,3826.82,3836.8,3717.04,3785.82,5.251.657.996,1.981.758.437.085.750,1402190
1630454400000,2021-09-01,ETHUSDT,3429.19,3842.0,3382.22,3826.82,84.575.995.868,303.849.866.785.424,2022132
1630368000000,2021-08-31,ETHUSDT,3229.14,3476.0,3188.77,3429.2,86.307.113.092,28.952.094.497.077.600,1772849
1630281600000,2021-08-30,ETHUSDT,3223.47,3347.95,3143.0,3229.64,62.534.727.541,20.274.901.924.973.800,1228525
1630195200000,2021-08-29,ETHUSDT,3244.75,3285.0,3152.34,3223.47,3.358.067.827,1.078.681.950.902.080,661232
1630108800000,2021-08-28,ETHUSDT,3273.89,3287.0,3210.31,3244.48,26.236.034.921,8.506.314.390.532.790,539377
1630022400000,2021-08-27,ETHUSDT,3093.06,3280.0,3060.18,3273.45,45.102.780.711,1.434.311.977.245.250,802187
1629936000000,2021-08-26,ETHUSDT,3226.88,3250.0,3053.3,3093.2,44.229.847.372,13.823.979.894.504.700,959232
1629849600000,2021-08-25,ETHUSDT,3170.63,3248.0,3080.0,3226.87,48.369.769.444,15.344.762.782.531.900,1031704
1629763200000,2021-08-24,ETHUSDT,3321.28,3357.85,3147.31,3170.62,54.048.007.853,1.758.604.481.599.840,984324
1629676800000,2021-08-23,ETHUSDT,3238.0,3377.89,3230.02,3321.28,60.210.344.614,20.005.349.921.483.400,1520784
1629590400000,2021-08-22,ETHUSDT,3223.36,3272.0,3126.42,3238.0,40.647.907.654,1.304.347.038.571.350,803263
1629504000000,2021-08-21,ETHUSDT,3284.81,3309.16,3207.0,3223.43,42.115.609.084,13.759.736.411.631.600,777622
1629417600000,2021-08-20,ETHUSDT,3184.11,3300.0,3177.16,3284.82,5.581.274.554,18.092.830.292.179.000,1137843
1629331200000,2021-08-19,ETHUSDT,3014.18,3188.0,2958.33,3184.12,63.476.992.174,19.315.206.936.103.900,1297759
1629244800000,2021-08-18,ETHUSDT,3011.73,3125.81,2950.0,3014.55,62.510.325.568,19.024.293.629.636.200,1093813
1629158400000,2021-08-17,ETHUSDT,3147.18,3290.0,2991.89,3011.72,80.499.606.971,25.351.492.045.375.900,1644472
1629072000000,2021-08-16,ETHUSDT,3307.35,3335.0,3135.22,3146.53,63.566.705.422,20.628.603.883.954.400,1940766
1628985600000,2021-08-15,ETHUSDT,3263.16,3320.0,3111.13,3307.09,56.557.967.765,1.813.755.247.625.380,1224556
1628899200000,2021-08-14,ETHUSDT,3322.33,3330.98,3200.0,3263.16,48.610.253.787,1.587.713.825.686.170,1014420
1628812800000,2021-08-13,ETHUSDT,3046.11,3327.83,3033.8,3322.32,57.933.340.323,18.671.990.387.077.700,1311322
1628726400000,2021-08-12,ETHUSDT,3160.4,3239.0,2979.29,3045.96,73.762.845.808,2.283.938.414.771.760,1587719
1628640000000,2021-08-11,ETHUSDT,3141.14,3274.0,3120.27,3160.5,73.254.660.433,23.519.961.417.972.200,1786853
1628553600000,2021-08-10,ETHUSDT,3160.51,3233.0,3051.22,3141.66,88.067.574.443,27.635.163.466.677.800,1824522
1628467200000,2021-08-09,ETHUSDT,3011.84,3186.0,2893.23,3160.52,112.958.461.614,3.453.771.928.060.330,2114151
1628380800000,2021-08-08,ETHUSDT,3160.48,3189.99,2949.03,3011.85,96.634.970.579,29.799.606.151.300.200,1771162
1628294400000,2021-08-07,ETHUSDT,2891.54,3171.0,2865.5,3160.31,120.527.710.095,36.737.326.703.173.500,2318608
1628208000000,2021-08-06,ETHUSDT,2827.01,2946.75,2720.06,2891.58,82.539.948.637,2.334.160.884.125.920,1873337
1628121600000,2021-08-05,ETHUSDT,2724.55,2843.98,2529.91,2826.99,130.772.020.654,35.534.562.667.719.600,2690052
1628035200000,2021-08-04,ETHUSDT,2508.51,2772.71,2457.68,2724.78,9.545.907.536,2.498.364.633.894.650,1839302
1627948800000,2021-08-03,ETHUSDT,2606.92,2632.44,2442.32,2509.04,79.296.084.375,19.869.761.460.041.500,1701919
1627862400000,2021-08-02,ETHUSDT,2555.5,2666.0,2507.0,2606.93,72.670.184.952,18.876.846.724.710.400,1596914
1627776000000,2021-08-01,ETHUSDT,2531.1,2697.61,2511.24,2555.69,85.349.594.078,2.217.485.596.778.450,1810440
1627689600000,2021-07-31,ETHUSDT,2461.77,2553.86,2420.68,2531.05,50.760.105.026,1.253.810.139.138.370,1007386
1627603200000,2021-07-30,ETHUSDT,2382.93,2471.7,2315.92,2461.81,76.257.728.797,1.824.191.451.558.630,1428312
1627516800000,2021-07-29,ETHUSDT,2300.9,2400.0,2266.12,2382.92,49.936.483.496,1.157.988.358.946.290,1036449
1627430400000,2021-07-28,ETHUSDT,2299.47,2345.0,2243.15,2300.9,71.820.257.727,16.498.605.572.934.400,1287050
1627344000000,2021-07-27,ETHUSDT,2227.81,2319.26,2150.5,2299.49,90.635.923.478,20.255.820.654.137.900,1502763
1627257600000,2021-07-26,ETHUSDT,2189.82,2433.65,2171.57,2228.08,1.393.738.163,32.226.224.162.567.200,2252910
1627171200000,2021-07-25,ETHUSDT,2184.9,2197.41,2105.93,2189.79,535630.27,11.545.623.276.539.400,941623
1627084800000,2021-07-24,ETHUSDT,2124.26,2199.5,2105.58,2184.75,63.307.518.592,13.606.670.319.830.000,1056670
1626998400000,2021-07-23,ETHUSDT,2024.27,2130.9,1993.22,2124.25,70.816.091.322,14.554.967.320.516.500,1035643
1626912000000,2021-07-22,ETHUSDT,1995.5,2046.0,1947.62,2024.56,7.688.543.659,15.366.691.285.204.500,1074800
1626825600000,2021-07-21,ETHUSDT,1786.03,2035.23,1747.55,1995.5,111.594.982.033,21.383.458.137.854.400,1304423
1626739200000,2021-07-20,ETHUSDT,1818.73,1841.34,1706.0,1786.03,786.257.272,13.864.984.703.401.600,943640
1626652800000,2021-07-19,ETHUSDT,1891.65,1919.0,1805.0,1818.73,54.741.993.771,10.116.273.989.238.800,641063
1626566400000,2021-07-18,ETHUSDT,1899.5,1993.79,1877.1,1891.64,53.483.763.654,10.381.049.975.220.100,768528
1626480000000,2021-07-17,ETHUSDT,1876.47,1919.19,1844.45,1899.59,43.030.051.578,8.106.286.412.579.020,576008
1626393600000,2021-07-16,ETHUSDT,1919.54,1965.0,1850.0,1876.26,57.706.889.724,10.978.324.723.221.300,721120
1626307200000,2021-07-15,ETHUSDT,1994.41,2042.88,1881.0,1919.51,64.527.132.563,1.251.834.409.941.770,865033
1626220800000,2021-07-14,ETHUSDT,1940.44,2019.18,1865.0,1994.58,69.050.560.937,13.429.319.743.496.400,936438
1626134400000,2021-07-13,ETHUSDT,2031.57,2047.35,1918.0,1940.15,64.738.824.969,1.287.490.852.461.490,902810
1626048000000,2021-07-12,ETHUSDT,2140.54,2167.83,2006.68,2031.58,54.063.010.742,11.261.088.473.713.600,725803
1625961600000,2021-07-11,ETHUSDT,2110.68,2174.0,2081.02,2140.45,34.229.440.302,727.911.535.268.998,479138
1625875200000,2021-07-10,ETHUSDT,2146.99,2194.82,2074.16,2110.69,49.907.185.904,1.058.023.794.511.420,646476
1625788800000,2021-07-09,ETHUSDT,2116.32,2189.4,2046.51,2146.99,73.861.136.304,1.568.646.237.310.990,867603
1625702400000,2021-07-08,ETHUSDT,2316.25,2325.6,2084.79,2116.33,88.026.504.124,1.926.184.139.309.840,1234614
1625616000000,2021-07-07,ETHUSDT,2322.51,2409.0,2291.9,2316.57,66.650.135.572,1.570.553.094.637.570,1113578
