Unix,Date,Symbol,Open,High,Low,Close,Volume ALICE,Volume USDT,tradecount
1654300800000,2022-06-04,ALICEUSDT,2.831,3.029,2.759,2.986,7989003.07,23312248.07901,62166
1654214400000,2022-06-03,ALICEUSDT,2.894,2.9,2.652,2.83,8623044.03,23936387.98709,66529
1654128000000,2022-06-02,ALICEUSDT,2.816,2.909,2.752,2.893,7928528.94,22491546.13055,64363
1654041600000,2022-06-01,ALICEUSDT,3.14,3.243,2.728,2.816,7394288.69,22073361.36196,58623
1653955200000,2022-05-31,ALICEUSDT,3.236,3.33,2.918,3.14,12456947.55,39052557.55495,91400
1653868800000,2022-05-30,ALICEUSDT,2.97,3.28,2.94,3.236,12937881.36,40881071.83625,84946
1653782400000,2022-05-29,ALICEUSDT,2.68,3.0,2.61,2.97,3402133.35,9391538.5034,19548
1653696000000,2022-05-28,ALICEUSDT,2.52,2.71,2.49,2.68,3171351.37,8303432.4626,19468
1653609600000,2022-05-27,ALICEUSDT,2.61,2.67,2.42,2.51,7202177.9,18357691.218,39512
1653523200000,2022-05-26,ALICEUSDT,2.86,2.95,2.45,2.6,9470364.93,25661917.2374,47285
1653436800000,2022-05-25,ALICEUSDT,2.93,3.0,2.82,2.86,5990736.95,17325530.2738,30732
1653350400000,2022-05-24,ALICEUSDT,2.85,2.97,2.73,2.94,3366489.26,9669810.4106,22330
1653264000000,2022-05-23,ALICEUSDT,3.07,3.18,2.79,2.86,4728544.68,14410196.8295,30580
1653177600000,2022-05-22,ALICEUSDT,3.0,3.19,2.89,3.07,5288582.95,16125342.1348,26775
1653091200000,2022-05-21,ALICEUSDT,2.86,3.05,2.79,3.0,3254158.43,9501061.5052,22102
1653004800000,2022-05-20,ALICEUSDT,3.04,3.12,2.76,2.86,5865858.23,17378181.9877,35320
1652918400000,2022-05-19,ALICEUSDT,2.96,3.14,2.72,3.04,7988448.82,23357211.7644,52695
1652832000000,2022-05-18,ALICEUSDT,3.14,3.32,2.91,2.95,10390099.85,32505500.1241,64572
1652745600000,2022-05-17,ALICEUSDT,2.67,3.18,2.67,3.15,8057449.21,23835013.2651,55036
1652659200000,2022-05-16,ALICEUSDT,2.89,2.89,2.54,2.67,6470789.0,17306225.1709,44457
1652572800000,2022-05-15,ALICEUSDT,2.61,2.9,2.51,2.89,4648228.25,12509673.4883,39325
1652486400000,2022-05-14,ALICEUSDT,2.52,2.96,2.31,2.61,6653898.57,17051832.0285,46946
1652400000000,2022-05-13,ALICEUSDT,2.19,2.87,2.15,2.51,7137720.94,18486664.6164,56943
1652313600000,2022-05-12,ALICEUSDT,2.53,2.71,1.9,2.19,14199874.63,31349282.6667,98530
1652227200000,2022-05-11,ALICEUSDT,3.78,3.91,2.3,2.52,13532915.54,41189218.338216,124176
1652140800000,2022-05-10,ALICEUSDT,3.55,4.19,3.43,3.79,7848637.85,30324480.698,77604
1652054400000,2022-05-09,ALICEUSDT,4.52,4.64,3.51,3.55,6823737.55,27643172.34243,70895
1651968000000,2022-05-08,ALICEUSDT,4.57,4.67,4.4,4.52,3133028.38,14195396.9572,36892
1651881600000,2022-05-07,ALICEUSDT,4.88,4.91,4.42,4.57,2639216.74,12459585.571,31646
1651795200000,2022-05-06,ALICEUSDT,4.87,5.03,4.66,4.89,3421649.1,16598771.8294,41212
1651708800000,2022-05-05,ALICEUSDT,5.39,5.49,4.7,4.87,4458792.33,22387620.17,56837
1651622400000,2022-05-04,ALICEUSDT,4.92,5.41,4.91,5.4,3731575.51,19222769.8829,46620
1651536000000,2022-05-03,ALICEUSDT,4.94,5.11,4.81,4.92,2560103.96,12753734.6449,33299
1651449600000,2022-05-02,ALICEUSDT,5.09,5.23,4.74,4.94,2959818.34,14769929.348,40879
1651363200000,2022-05-01,ALICEUSDT,4.93,5.19,4.81,5.09,3706765.28,18577536.0387,54868
1651276800000,2022-04-30,ALICEUSDT,5.86,6.03,4.45,4.92,5150767.76,27375171.651194,78158
1651190400000,2022-04-29,ALICEUSDT,6.25,6.79,5.72,5.86,8278936.83,52587601.6965,121727
1651104000000,2022-04-28,ALICEUSDT,5.95,6.4,5.9,6.24,3921971.17,24233840.2725,66012
1651017600000,2022-04-27,ALICEUSDT,5.76,6.09,5.69,5.95,2135036.41,12596748.3429,39422
1650931200000,2022-04-26,ALICEUSDT,6.25,6.36,5.62,5.76,2697384.56,16216374.6588,51295
1650844800000,2022-04-25,ALICEUSDT,6.37,6.38,5.78,6.26,3499800.07,21144942.9118,67224
1650758400000,2022-04-24,ALICEUSDT,6.37,6.44,6.25,6.37,1570500.49,9990407.7492,26321
1650672000000,2022-04-23,ALICEUSDT,6.5,6.53,6.23,6.37,1550891.52,9932478.8808,30227
1650585600000,2022-04-22,ALICEUSDT,6.54,6.74,6.41,6.49,2374830.81,15602396.8878,43546
1650499200000,2022-04-21,ALICEUSDT,6.83,7.32,6.33,6.53,4413378.19,30538829.097,84629
1650412800000,2022-04-20,ALICEUSDT,6.77,7.15,6.6,6.84,4466103.87,30949117.4609,79016
1650326400000,2022-04-19,ALICEUSDT,6.55,6.91,6.43,6.77,2917829.03,19483999.4157,55041
1650240000000,2022-04-18,ALICEUSDT,6.49,6.63,6.07,6.55,4456507.11,28251800.6608,79571
1650153600000,2022-04-17,ALICEUSDT,6.77,7.04,6.47,6.49,3152742.02,21507532.5985,59587
1650067200000,2022-04-16,ALICEUSDT,6.42,6.99,6.4,6.76,2214525.53,14727205.0583,40394
1649980800000,2022-04-15,ALICEUSDT,6.39,6.56,6.29,6.42,1161848.3,7472471.8299,26548
1649894400000,2022-04-14,ALICEUSDT,6.54,6.73,6.29,6.39,1974577.03,12790526.4449,38136
1649808000000,2022-04-13,ALICEUSDT,6.46,6.67,6.28,6.54,2237333.14,14545467.6232,48519
1649721600000,2022-04-12,ALICEUSDT,6.13,6.6,6.09,6.45,2578351.93,16425108.9731,58565
1649635200000,2022-04-11,ALICEUSDT,6.55,6.61,6.01,6.12,3409642.25,21313003.8121,81452
1649548800000,2022-04-10,ALICEUSDT,6.82,6.94,6.51,6.55,1459772.54,9841256.7659,30115
1649462400000,2022-04-09,ALICEUSDT,6.53,6.83,6.49,6.81,1374998.94,9132944.528,33592
1649376000000,2022-04-08,ALICEUSDT,7.04,7.17,6.44,6.53,2690900.37,18437617.9119,64812
1649289600000,2022-04-07,ALICEUSDT,6.73,7.12,6.6,7.05,2703950.41,18673340.5591,66753
1649203200000,2022-04-06,ALICEUSDT,7.57,7.59,6.68,6.73,5814031.03,41304783.2817,116377
1649116800000,2022-04-05,ALICEUSDT,7.93,8.23,7.52,7.58,3530654.26,27970994.5551,58358
1649030400000,2022-04-04,ALICEUSDT,8.28,8.44,7.52,7.94,4763911.15,38142427.5079,88143
1648944000000,2022-04-03,ALICEUSDT,8.22,8.43,7.86,8.29,4214739.05,34418172.2646,80933
1648857600000,2022-04-02,ALICEUSDT,8.43,8.86,8.11,8.23,8277693.94,70026074.0988,166050
1648771200000,2022-04-01,ALICEUSDT,7.51,8.77,7.02,8.43,8473079.01,67369163.6769,158231
1648684800000,2022-03-31,ALICEUSDT,7.78,8.25,7.38,7.52,5914610.15,46375743.1201,110526
1648598400000,2022-03-30,ALICEUSDT,7.61,7.92,7.29,7.78,4343869.66,33549661.1489,83148
1648512000000,2022-03-29,ALICEUSDT,7.37,7.93,7.35,7.62,4238369.96,32276259.426,88041
1648425600000,2022-03-28,ALICEUSDT,7.66,8.08,7.14,7.37,4732737.85,36721367.7508,96198
1648339200000,2022-03-27,ALICEUSDT,7.17,7.74,7.12,7.65,3762579.35,27850193.5168,74052
1648252800000,2022-03-26,ALICEUSDT,6.88,7.2,6.84,7.17,1714258.84,12059790.0731,38209
1648166400000,2022-03-25,ALICEUSDT,7.15,7.27,6.76,6.88,3317936.7,23486059.7187,70176
1648080000000,2022-03-24,ALICEUSDT,6.92,7.23,6.88,7.16,4340494.51,30670479.3722,83051
1647993600000,2022-03-23,ALICEUSDT,6.55,6.95,6.45,6.91,4440516.47,29947297.8002,61921
1647907200000,2022-03-22,ALICEUSDT,6.33,6.79,6.29,6.55,4370680.63,28862717.5556,56299
1647820800000,2022-03-21,ALICEUSDT,6.22,6.53,6.03,6.33,2848436.02,18074197.9296,44708
1647734400000,2022-03-20,ALICEUSDT,6.51,6.7,6.1,6.22,2714514.24,17349867.0847,48064
1647648000000,2022-03-19,ALICEUSDT,6.26,6.7,6.26,6.51,3210909.49,20797592.5934,62168
1647561600000,2022-03-18,ALICEUSDT,6.2,6.32,5.93,6.26,3132079.91,19097998.7618,48750
1647475200000,2022-03-17,ALICEUSDT,6.15,6.45,6.08,6.19,4169639.23,26096001.5252,58577
1647388800000,2022-03-16,ALICEUSDT,5.77,6.19,5.63,6.16,4826479.43,28334843.9968,71760
1647302400000,2022-03-15,ALICEUSDT,5.64,5.82,5.48,5.76,2674632.25,15066581.674,38758
1647216000000,2022-03-14,ALICEUSDT,5.5,5.69,5.42,5.65,2916170.73,16195450.8165,44043
1647129600000,2022-03-13,ALICEUSDT,5.83,6.05,5.38,5.49,3760824.1,21688335.5322,50870
1647043200000,2022-03-12,ALICEUSDT,5.81,6.11,5.79,5.83,2717445.69,16091091.1023,42275
1646956800000,2022-03-11,ALICEUSDT,5.99,6.13,5.74,5.81,2957203.87,17510706.7209,42172
1646870400000,2022-03-10,ALICEUSDT,6.37,6.5,5.78,6.0,4396025.75,26422193.5984,62529
1646784000000,2022-03-09,ALICEUSDT,6.07,6.55,6.03,6.37,4229341.39,26897126.2098,74020
1646697600000,2022-03-08,ALICEUSDT,6.14,6.37,6.01,6.06,3179330.06,19652381.8407,49893
1646611200000,2022-03-07,ALICEUSDT,6.4,6.66,6.03,6.15,3197050.0,20249767.0017,53550
1646524800000,2022-03-06,ALICEUSDT,6.86,6.94,6.33,6.4,2275137.51,15068753.7038,40547
1646438400000,2022-03-05,ALICEUSDT,6.75,6.95,6.53,6.87,1804767.71,12218214.6489,32849
1646352000000,2022-03-04,ALICEUSDT,7.23,7.27,6.56,6.74,3261837.22,22549968.3029,55401
1646265600000,2022-03-03,ALICEUSDT,7.41,7.5,7.05,7.23,2966407.03,21561994.2349,42258
1646179200000,2022-03-02,ALICEUSDT,7.91,7.93,7.31,7.4,4858725.18,36899564.0662,66978
1646092800000,2022-03-01,ALICEUSDT,7.55,7.96,7.3,7.9,6473274.84,49424245.3987,89271
1646006400000,2022-02-28,ALICEUSDT,6.72,7.59,6.56,7.55,4358359.91,30711627.7399,72992
1645920000000,2022-02-27,ALICEUSDT,7.13,7.22,6.51,6.73,4140739.77,28530763.0055,73847
1645833600000,2022-02-26,ALICEUSDT,7.43,7.65,7.03,7.12,3545931.4,25898084.3378,49654
1645747200000,2022-02-25,ALICEUSDT,6.89,7.53,6.61,7.43,5907803.66,41875489.5383,89596
1645660800000,2022-02-24,ALICEUSDT,7.12,7.5,5.96,6.9,13835162.62,91044465.3718,209929
1645574400000,2022-02-23,ALICEUSDT,6.83,8.24,6.64,7.11,11334626.09,83514680.9264,131151
1645488000000,2022-02-22,ALICEUSDT,6.44,6.87,6.12,6.83,5198833.2,33826304.715,77120
1645401600000,2022-02-21,ALICEUSDT,7.08,7.67,6.39,6.44,6486856.91,45674774.596,88204
1645315200000,2022-02-20,ALICEUSDT,7.69,7.71,6.89,7.07,3449812.28,24676675.9288,46713
1645228800000,2022-02-19,ALICEUSDT,7.72,7.82,7.29,7.69,2697317.19,20488783.6072,36576
1645142400000,2022-02-18,ALICEUSDT,8.17,8.38,7.61,7.72,4005881.85,32071681.5305,51250
1645056000000,2022-02-17,ALICEUSDT,8.98,9.38,7.97,8.17,7662913.29,66449370.4427,108579
1644969600000,2022-02-16,ALICEUSDT,8.79,9.28,8.64,8.99,9310997.14,83221403.3417,136752
1644883200000,2022-02-15,ALICEUSDT,7.39,8.85,7.39,8.78,6788463.67,56275994.988,87151
1644796800000,2022-02-14,ALICEUSDT,7.31,7.53,7.05,7.4,3180936.86,23177534.3557,40178
1644710400000,2022-02-13,ALICEUSDT,7.79,8.09,7.24,7.32,2825081.08,21609806.5414,40540
1644624000000,2022-02-12,ALICEUSDT,7.69,8.05,7.34,7.79,3585997.24,27593464.8263,50344
1644537600000,2022-02-11,ALICEUSDT,8.36,8.68,7.45,7.68,5150384.65,42310856.6011,72791
1644451200000,2022-02-10,ALICEUSDT,8.94,9.25,8.24,8.36,8109631.98,71236642.335,121030
1644364800000,2022-02-09,ALICEUSDT,9.21,9.34,8.7,8.95,3429629.01,30916343.0174,55949
1644278400000,2022-02-08,ALICEUSDT,9.6,9.66,8.6,9.2,6441953.68,58365190.8769,107172
1644192000000,2022-02-07,ALICEUSDT,8.97,9.9,8.72,9.59,6840266.61,64445568.8472,112279
1644105600000,2022-02-06,ALICEUSDT,8.22,9.18,8.07,8.96,7511482.72,65809836.8303,118958
1644019200000,2022-02-05,ALICEUSDT,7.34,8.48,7.25,8.22,5273576.73,41256340.1259,85325
1643932800000,2022-02-04,ALICEUSDT,6.79,7.36,6.66,7.33,3246673.23,22600177.2901,57607
1643846400000,2022-02-03,ALICEUSDT,6.85,6.9,6.48,6.79,2788492.12,18660175.7007,56498
1643760000000,2022-02-02,ALICEUSDT,7.39,7.66,6.69,6.86,3378701.83,24270632.4007,67479
1643673600000,2022-02-01,ALICEUSDT,6.91,7.5,6.86,7.39,3896086.31,28325940.5897,66810
1643587200000,2022-01-31,ALICEUSDT,6.73,7.0,6.4,6.9,2724555.49,18153035.3162,43988
1643500800000,2022-01-30,ALICEUSDT,6.91,7.23,6.67,6.73,2774989.86,19320517.357,45165
1643414400000,2022-01-29,ALICEUSDT,6.82,7.04,6.76,6.91,2143869.78,14788511.7294,36803
1643328000000,2022-01-28,ALICEUSDT,6.61,6.89,6.38,6.83,2827602.47,18815514.0213,42507
1643241600000,2022-01-27,ALICEUSDT,6.71,6.94,6.35,6.61,4320235.06,28781203.7592,62368
1643155200000,2022-01-26,ALICEUSDT,6.55,7.53,6.5,6.7,5296603.22,37091003.2068,88873
1643068800000,2022-01-25,ALICEUSDT,6.52,6.77,6.25,6.55,2307271.86,14981474.3506,49065
1642982400000,2022-01-24,ALICEUSDT,6.85,6.86,5.7,6.51,5997670.49,37048303.1579,119327
1642896000000,2022-01-23,ALICEUSDT,6.89,7.34,6.44,6.86,4310968.42,29785825.2987,110090
1642809600000,2022-01-22,ALICEUSDT,7.95,8.16,6.26,6.88,7634158.16,54268854.526735,190067
1642723200000,2022-01-21,ALICEUSDT,9.57,9.98,7.7,7.95,5553537.28,48850159.3012,120071
1642636800000,2022-01-20,ALICEUSDT,10.09,10.71,9.52,9.58,2505889.65,25545744.1524,60158
1642550400000,2022-01-19,ALICEUSDT,10.3,11.0,9.73,10.09,2176355.56,22175179.6743,50015
1642464000000,2022-01-18,ALICEUSDT,10.51,10.64,9.94,10.3,2049405.6,20931864.3387,45238
1642377600000,2022-01-17,ALICEUSDT,11.28,11.37,10.33,10.51,2082557.23,22406638.8939,51031
1642291200000,2022-01-16,ALICEUSDT,11.14,11.5,10.94,11.3,1522478.05,17033643.2493,35721
1642204800000,2022-01-15,ALICEUSDT,10.83,11.49,10.73,11.14,1977823.94,22077511.4226,45258
1642118400000,2022-01-14,ALICEUSDT,10.66,11.0,10.32,10.82,1914868.54,20462885.205,49494
1642032000000,2022-01-13,ALICEUSDT,11.5,11.69,10.61,10.66,2904296.01,32219272.6537,71014
1641945600000,2022-01-12,ALICEUSDT,10.86,11.6,10.81,11.51,2408654.74,27052392.4641,57836
1641859200000,2022-01-11,ALICEUSDT,10.2,10.97,10.08,10.86,2328392.87,24582837.8371,58535
1641772800000,2022-01-10,ALICEUSDT,11.01,11.21,9.8,10.19,3375008.53,34949485.3257,81582
1641686400000,2022-01-09,ALICEUSDT,10.82,11.32,10.66,11.01,1678045.48,18441678.4765,44853
1641600000000,2022-01-08,ALICEUSDT,11.32,11.76,10.37,10.84,2999821.14,33063651.9663,73943
1641513600000,2022-01-07,ALICEUSDT,12.18,12.24,11.08,11.32,3832559.5,44191413.7964,98416
1641427200000,2022-01-06,ALICEUSDT,12.23,12.36,11.6,12.17,3715706.83,44498768.7742,98706
1641340800000,2022-01-05,ALICEUSDT,13.63,14.34,11.5,12.23,6040034.44,80388289.7608,185216
1641254400000,2022-01-04,ALICEUSDT,12.63,14.04,12.24,13.65,4276200.07,57216131.2759,120070
1641168000000,2022-01-03,ALICEUSDT,13.04,13.06,12.33,12.64,2332110.17,29722800.1266,64581
1641081600000,2022-01-02,ALICEUSDT,13.38,13.49,12.81,13.06,1703253.6,22431046.6903,47811
1640995200000,2022-01-01,ALICEUSDT,12.49,13.38,12.48,13.38,2055566.74,26890378.2483,52053
1640908800000,2021-12-31,ALICEUSDT,12.47,13.04,12.13,12.48,2766004.47,34980038.5729,71691
1640822400000,2021-12-30,ALICEUSDT,12.43,12.92,11.95,12.48,2530252.83,31594080.0193,67278
1640736000000,2021-12-29,ALICEUSDT,12.78,13.24,12.15,12.43,3738339.67,47687812.2093,95409
1640649600000,2021-12-28,ALICEUSDT,14.44,14.45,12.68,12.78,4681289.52,63584711.2627,142000
1640563200000,2021-12-27,ALICEUSDT,15.14,15.7,14.25,14.45,3460571.76,52637632.748,106874
1640476800000,2021-12-26,ALICEUSDT,14.63,15.55,13.95,15.13,4594331.74,67810252.6655,135349
1640390400000,2021-12-25,ALICEUSDT,13.69,14.94,13.56,14.63,3635769.9,52443423.518,107123
1640304000000,2021-12-24,ALICEUSDT,14.4,15.12,13.4,13.69,4749643.08,68350583.8366,157153
1640217600000,2021-12-23,ALICEUSDT,13.25,14.6,12.74,14.39,6170636.45,84077689.967,176972
1640131200000,2021-12-22,ALICEUSDT,12.63,13.5,12.47,13.23,3746759.78,48708841.3867,118763
1640044800000,2021-12-21,ALICEUSDT,11.85,12.75,11.58,12.63,2894713.51,35524494.2416,92275
1639958400000,2021-12-20,ALICEUSDT,11.95,12.09,11.0,11.83,3282355.46,37881590.6712,97920
1639872000000,2021-12-19,ALICEUSDT,12.35,12.59,11.78,11.95,2064707.6,25260022.2876,71344
1639785600000,2021-12-18,ALICEUSDT,12.01,12.53,11.73,12.35,2507362.12,30565734.0492,88132
1639699200000,2021-12-17,ALICEUSDT,12.64,13.2,11.62,12.02,3253692.56,40121830.1722,113354
1639612800000,2021-12-16,ALICEUSDT,12.56,13.27,12.51,12.65,3124984.48,40283530.9801,89214
1639526400000,2021-12-15,ALICEUSDT,12.04,12.82,11.34,12.56,3893441.65,47178853.9581,108128
1639440000000,2021-12-14,ALICEUSDT,11.79,12.17,11.26,12.04,3918555.19,46143445.7875,111279
1639353600000,2021-12-13,ALICEUSDT,13.54,13.79,11.49,11.79,4158298.24,51865925.6833,115927
1639267200000,2021-12-12,ALICEUSDT,13.44,13.99,13.16,13.53,3502233.33,47616558.8912,92220
1639180800000,2021-12-11,ALICEUSDT,12.46,13.78,12.17,13.43,3716168.57,48807267.8744,103384
1639094400000,2021-12-10,ALICEUSDT,12.81,13.88,12.23,12.46,4936835.28,65023413.2109,137046
1639008000000,2021-12-09,ALICEUSDT,14.19,14.89,12.59,12.83,7192646.89,99657146.0792,198529
1638921600000,2021-12-08,ALICEUSDT,13.54,14.3,12.76,14.19,5343426.69,72258424.3964,149947
1638835200000,2021-12-07,ALICEUSDT,14.21,14.6,13.25,13.54,5672738.59,79239937.7576,168471
1638748800000,2021-12-06,ALICEUSDT,13.85,14.5,11.88,14.21,8678491.33,113197498.3927,233166
1638662400000,2021-12-05,ALICEUSDT,15.42,15.98,13.19,13.84,6449617.68,93277994.4417,208038
1638576000000,2021-12-04,ALICEUSDT,18.73,18.79,11.4,15.43,15840250.79,235065560.8343,528037
1638489600000,2021-12-03,ALICEUSDT,20.93,21.39,17.7,18.74,5732239.64,114243856.0417,237438
1638403200000,2021-12-02,ALICEUSDT,21.7,24.2,20.38,20.95,11061233.57,242504937.8077,438998
1638316800000,2021-12-01,ALICEUSDT,20.26,23.26,19.88,21.68,13579784.48,295210448.72,486303
1638230400000,2021-11-30,ALICEUSDT,19.42,20.41,18.44,20.25,6680570.01,129114403.2406,241476
1638144000000,2021-11-29,ALICEUSDT,21.13,21.89,19.36,19.41,8222053.07,168671701.6464,281964
1638057600000,2021-11-28,ALICEUSDT,19.24,21.61,17.13,21.15,10689843.99,206862871.5001,371096
1637971200000,2021-11-27,ALICEUSDT,20.14,21.5,18.69,19.25,5548215.97,110532862.3153,199278
1637884800000,2021-11-26,ALICEUSDT,23.65,25.11,18.74,20.16,14652546.98,311206765.8515,572900
1637798400000,2021-11-25,ALICEUSDT,27.24,28.66,22.95,23.66,14447821.01,366813338.596618,643999
1637712000000,2021-11-24,ALICEUSDT,24.07,27.84,22.85,27.22,19627722.96,500738215.213528,923127
1637625600000,2021-11-23,ALICEUSDT,19.08,24.79,18.79,24.08,20518910.63,466639613.122624,907485
1637539200000,2021-11-22,ALICEUSDT,18.31,19.86,17.4,19.11,10104673.79,187082320.3997,376101
1637452800000,2021-11-21,ALICEUSDT,19.37,22.17,18.0,18.31,16349816.6,335740016.3885,553079
1637366400000,2021-11-20,ALICEUSDT,16.55,20.35,16.46,19.37,16809056.69,317371520.1593,576283
1637280000000,2021-11-19,ALICEUSDT,16.95,17.95,15.31,16.55,13769876.61,224743794.0078,422931
1637193600000,2021-11-18,ALICEUSDT,14.46,17.93,13.6,16.94,24094295.73,378360580.403,829324
1637107200000,2021-11-17,ALICEUSDT,12.82,14.88,12.18,14.44,9286388.44,127272107.2718,265686
1637020800000,2021-11-16,ALICEUSDT,14.29,14.3,11.59,12.83,7446002.68,96527203.9454,247692
1636934400000,2021-11-15,ALICEUSDT,14.33,15.29,14.03,14.3,4717548.83,69439674.0907,148105
1636848000000,2021-11-14,ALICEUSDT,14.27,14.86,13.91,14.33,3294798.19,47419130.7754,111565
1636761600000,2021-11-13,ALICEUSDT,14.12,15.11,14.06,14.27,5057821.08,73905157.2667,179314
1636675200000,2021-11-12,ALICEUSDT,13.87,14.96,13.19,14.12,7474289.27,105650978.6863,276357
1636588800000,2021-11-11,ALICEUSDT,13.37,14.29,13.17,13.86,3879069.86,53681835.4459,134532
1636502400000,2021-11-10,ALICEUSDT,14.95,15.77,12.02,13.35,7370007.94,105986001.8671,283794
1636416000000,2021-11-09,ALICEUSDT,15.9,16.58,14.88,14.94,5118407.25,79903165.1473,174917
1636329600000,2021-11-08,ALICEUSDT,16.15,16.93,15.45,15.91,6226136.52,99963540.8727,223026
1636243200000,2021-11-07,ALICEUSDT,14.33,16.75,14.07,16.15,7194540.74,112191595.9714,233268
1636156800000,2021-11-06,ALICEUSDT,14.28,14.8,13.5,14.34,3185524.16,45367595.9832,113420
1636070400000,2021-11-05,ALICEUSDT,15.23,15.99,14.03,14.29,4704967.85,70056804.628,177171
1635984000000,2021-11-04,ALICEUSDT,14.21,15.62,13.75,15.24,6941295.55,103177693.9833,275047
1635897600000,2021-11-03,ALICEUSDT,14.68,14.85,13.29,14.21,5316901.06,74677909.545,164492
1635811200000,2021-11-02,ALICEUSDT,14.06,15.89,13.9,14.68,10334557.13,154941713.9039,319930
1635724800000,2021-11-01,ALICEUSDT,13.78,14.8,12.89,14.05,7089043.18,98795114.0983,197509
1635638400000,2021-10-31,ALICEUSDT,16.36,17.6,13.14,13.8,13770822.53,206406558.6941,384694
1635552000000,2021-10-30,ALICEUSDT,12.99,17.3,12.66,16.34,21591433.38,322551437.3895,653279
1635465600000,2021-10-29,ALICEUSDT,11.03,13.54,10.87,12.98,11671868.57,147333066.4206,285969
1635379200000,2021-10-28,ALICEUSDT,10.5,11.25,10.39,11.03,3418975.35,37234359.2513,91320
1635292800000,2021-10-27,ALICEUSDT,12.27,13.5,9.4,10.48,7633925.03,87336714.3593,204782
1635206400000,2021-10-26,ALICEUSDT,12.28,12.87,12.04,12.25,3084584.06,38599454.2955,86361
1635120000000,2021-10-25,ALICEUSDT,11.68,12.38,11.63,12.29,2147745.64,25998224.7691,56390
1635033600000,2021-10-24,ALICEUSDT,12.15,12.17,11.32,11.69,1739150.04,20501437.6094,46383
1634947200000,2021-10-23,ALICEUSDT,12.18,12.23,11.78,12.14,1350647.07,16256247.3461,32470
1634860800000,2021-10-22,ALICEUSDT,11.91,12.28,11.76,12.19,2289592.1,27664932.8724,60493
1634774400000,2021-10-21,ALICEUSDT,12.2,12.7,11.57,11.9,3477748.44,42453350.7241,102090
1634688000000,2021-10-20,ALICEUSDT,11.56,12.34,11.43,12.19,2750927.65,32988134.6438,79646
1634601600000,2021-10-19,ALICEUSDT,11.61,11.75,11.26,11.57,1240015.53,14252578.5792,30440
1634515200000,2021-10-18,ALICEUSDT,11.77,11.87,11.19,11.62,1460152.98,16815739.0661,40386
1634428800000,2021-10-17,ALICEUSDT,12.16,12.23,11.3,11.77,1947032.16,23124109.2854,51012
1634342400000,2021-10-16,ALICEUSDT,12.17,12.73,12.04,12.17,2726059.84,33833171.8953,72898
1634256000000,2021-10-15,ALICEUSDT,12.48,12.49,11.53,12.17,3775581.14,45536491.3698,90131
1634169600000,2021-10-14,ALICEUSDT,11.72,12.88,11.6,12.48,4568865.0,56344751.8557,109903
1634083200000,2021-10-13,ALICEUSDT,11.66,12.04,11.21,11.72,3279045.22,37939124.0459,79943
1633996800000,2021-10-12,ALICEUSDT,11.71,11.86,10.55,11.65,4645149.06,52127207.2715,106978
1633910400000,2021-10-11,ALICEUSDT,11.81,12.38,11.24,11.71,2795219.49,33255048.2606,71897
1633824000000,2021-10-10,ALICEUSDT,12.9,12.91,11.71,11.83,2628626.18,32473306.5407,69268
1633737600000,2021-10-09,ALICEUSDT,12.86,13.19,12.6,12.9,2643098.33,33930876.8245,61385
1633651200000,2021-10-08,ALICEUSDT,13.14,13.42,12.59,12.86,3339526.2,43388270.2343,97017
1633564800000,2021-10-07,ALICEUSDT,13.0,13.74,12.6,13.14,3251200.96,42922767.4594,98679
1633478400000,2021-10-06,ALICEUSDT,13.57,14.11,12.41,12.98,4533047.32,59819106.4461,128257
1633392000000,2021-10-05,ALICEUSDT,14.12,14.7,13.23,13.58,3974779.54,55450465.6931,115616
1633305600000,2021-10-04,ALICEUSDT,14.34,15.66,13.6,14.12,10936782.63,160250702.1608,319407
1633219200000,2021-10-03,ALICEUSDT,13.24,14.39,12.81,14.34,5457429.88,74102845.4033,159688
1633132800000,2021-10-02,ALICEUSDT,14.51,14.74,13.02,13.25,5938244.9,83177256.4262,161748
1633046400000,2021-10-01,ALICEUSDT,11.76,14.7,11.44,14.5,9404432.77,121506344.6825,226549
1632960000000,2021-09-30,ALICEUSDT,10.32,12.09,10.24,11.76,6973638.15,80235847.1036,162755
1632873600000,2021-09-29,ALICEUSDT,10.22,11.29,10.11,10.3,6041916.36,64603068.5315,138179
1632787200000,2021-09-28,ALICEUSDT,9.46,10.87,9.27,10.22,5815141.0,59404356.5364,136982
1632700800000,2021-09-27,ALICEUSDT,9.91,10.5,9.43,9.47,3263388.22,32716419.3329,79885
1632614400000,2021-09-26,ALICEUSDT,9.88,10.48,8.73,9.91,4399212.24,42406307.681531,100465
1632528000000,2021-09-25,ALICEUSDT,10.12,10.35,9.54,9.88,2161198.77,21580888.1964,56688
1632441600000,2021-09-24,ALICEUSDT,11.35,11.69,9.43,10.13,4776654.79,49241225.7482,122472
1632355200000,2021-09-23,ALICEUSDT,11.25,11.83,10.66,11.35,4268343.59,47818115.3016,102722
1632268800000,2021-09-22,ALICEUSDT,9.35,11.8,9.16,11.26,5392706.41,56502740.9467,126215
1632182400000,2021-09-21,ALICEUSDT,10.19,10.9,9.11,9.35,4682318.65,47170119.308347,107082
1632096000000,2021-09-20,ALICEUSDT,12.55,12.59,9.76,10.18,6915785.56,75176746.304859,176806
