Unix,Date,Symbol,Open,High,Low,Close,Volume SAND,Volume USDT,tradecount
1615075200000,2021-03-07,SANDUSDT,0.343866,0.389997,0.33817,0.379207,87282379.0,31865575.593989,89698
1614988800000,2021-03-06,SANDUSDT,0.350701,0.368948,0.316477,0.343355,72068418.0,24664062.405824,76929
1614902400000,2021-03-05,SANDUSDT,0.358617,0.426646,0.333308,0.350176,225008826.0,83673269.204218,205307
1614816000000,2021-03-04,SANDUSDT,0.307224,0.43257,0.292899,0.358,307709830.0,112722871.959246,277140
1614729600000,2021-03-03,SANDUSDT,0.25067,0.317433,0.245936,0.307819,99263544.0,28019367.281587,89946
1614643200000,2021-03-02,SANDUSDT,0.239993,0.26517,0.2284,0.251,62674884.0,15417607.208095,63798
1614556800000,2021-03-01,SANDUSDT,0.220131,0.245474,0.215524,0.24,55206595.0,12878613.156009,49023
1614470400000,2021-02-28,SANDUSDT,0.245317,0.266666,0.199115,0.220365,52400033.0,11707655.925836,40015
1614384000000,2021-02-27,SANDUSDT,0.236002,0.26,0.234528,0.245262,34531393.0,8509133.550278,29813
1614297600000,2021-02-26,SANDUSDT,0.232817,0.248446,0.219736,0.236526,53086549.0,12416463.827097,43028
1614211200000,2021-02-25,SANDUSDT,0.247477,0.268555,0.230193,0.234036,46646166.0,11601879.720309,42889
1614124800000,2021-02-24,SANDUSDT,0.240333,0.271,0.217852,0.247599,79864137.0,19480577.476541,63311
1614038400000,2021-02-23,SANDUSDT,0.294777,0.3314,0.173,0.239755,185962826.0,43583796.712622,115093
1613952000000,2021-02-22,SANDUSDT,0.321073,0.368,0.144339,0.294752,173636306.0,52602425.814556,143131
1613865600000,2021-02-21,SANDUSDT,0.295598,0.35,0.288548,0.321073,87412400.0,27798981.931818,87436
1613779200000,2021-02-20,SANDUSDT,0.306493,0.325,0.2733,0.295598,71515839.0,21759094.915884,73543
1613692800000,2021-02-19,SANDUSDT,0.326233,0.328319,0.271919,0.306528,102618317.0,30855673.086085,107591
1613606400000,2021-02-18,SANDUSDT,0.242224,0.343998,0.23579,0.326217,236007383.0,69221229.947998,172678
1613520000000,2021-02-17,SANDUSDT,0.230982,0.264013,0.205567,0.242085,121401661.0,29060572.153249,83697
1613433600000,2021-02-16,SANDUSDT,0.238986,0.249713,0.216236,0.231428,59535799.0,13848961.174164,50936
1613347200000,2021-02-15,SANDUSDT,0.266666,0.270771,0.197335,0.240507,148899213.0,35459533.002197,113638
1613260800000,2021-02-14,SANDUSDT,0.206389,0.293,0.19284,0.266452,485863308.0,117740458.06182,331004
1613174400000,2021-02-13,SANDUSDT,0.163993,0.218,0.163056,0.206698,204029827.0,40055357.140586,123353
1613088000000,2021-02-12,SANDUSDT,0.160125,0.1698,0.149,0.163993,68519212.0,11163106.712865,48575
1613001600000,2021-02-11,SANDUSDT,0.146883,0.172,0.142043,0.159039,140377352.0,22214435.706396,77296
1612915200000,2021-02-10,SANDUSDT,0.153355,0.1598,0.134,0.146631,87957317.0,13011972.506388,58541
1612828800000,2021-02-09,SANDUSDT,0.141561,0.165,0.138393,0.153055,92306976.0,13901020.311772,57952
1612742400000,2021-02-08,SANDUSDT,0.126635,0.148,0.122812,0.14156,156379496.0,21755797.912224,85809
1612656000000,2021-02-07,SANDUSDT,0.130542,0.1345,0.11024,0.126635,150770204.0,18647241.556978,75999
1612569600000,2021-02-06,SANDUSDT,0.144279,0.15,0.118333,0.1305,136223093.0,17850307.968977,82718
1612483200000,2021-02-05,SANDUSDT,0.100387,0.15,0.099092,0.144279,250593325.0,31515265.29125,125788
1612396800000,2021-02-04,SANDUSDT,0.099794,0.1298,0.091,0.100407,325039140.0,34372543.931698,117515
1612310400000,2021-02-03,SANDUSDT,0.096598,0.102,0.09284,0.099793,87104673.0,8401695.370135,42119
1612224000000,2021-02-02,SANDUSDT,0.08285,0.103178,0.082719,0.096453,169284175.0,15578754.591673,75363
1612137600000,2021-02-01,SANDUSDT,0.082917,0.085999,0.07778,0.082916,59581159.0,4848842.958233,26893
1612051200000,2021-01-31,SANDUSDT,0.087754,0.091426,0.081,0.083188,49733493.0,4191564.322965,21383
1611964800000,2021-01-30,SANDUSDT,0.088568,0.0941,0.085001,0.088099,55689380.0,4925385.456938,27486
1611878400000,2021-01-29,SANDUSDT,0.08869,0.09956,0.0825,0.088304,93373768.0,8302320.70499,37714
1611792000000,2021-01-28,SANDUSDT,0.081225,0.090834,0.077405,0.08861,82913633.0,7157201.048394,45436
1611705600000,2021-01-27,SANDUSDT,0.093256,0.095999,0.075479,0.081225,102123765.0,8508212.939724,37526
1611619200000,2021-01-26,SANDUSDT,0.092744,0.0985,0.08623,0.09288,42483356.0,3869854.563771,21113
1611532800000,2021-01-25,SANDUSDT,0.095256,0.104623,0.089004,0.092698,76392895.0,7293897.888869,32802
1611446400000,2021-01-24,SANDUSDT,0.101357,0.102992,0.09182,0.095259,50750256.0,4914586.355317,22359
1611360000000,2021-01-23,SANDUSDT,0.109442,0.111843,0.096702,0.101107,68485014.0,6993545.332212,30265
1611273600000,2021-01-22,SANDUSDT,0.108483,0.1194,0.0933,0.109443,171631847.0,18431103.785224,81846
1611187200000,2021-01-21,SANDUSDT,0.053854,0.158809,0.0505,0.108487,1032182664.0,123512641.616635,258171
1611100800000,2021-01-20,SANDUSDT,0.053913,0.060581,0.047951,0.053857,94276289.0,5080085.477934,29022
1611014400000,2021-01-19,SANDUSDT,0.052089,0.058,0.049797,0.053712,92974643.0,5056868.817849,29901
1610928000000,2021-01-18,SANDUSDT,0.051154,0.0545,0.048,0.05209,65011522.0,3339974.750301,24779
1610841600000,2021-01-17,SANDUSDT,0.043901,0.053,0.042101,0.051041,134165835.0,6588664.361052,43714
1610755200000,2021-01-16,SANDUSDT,0.044109,0.047,0.042538,0.04395,53233491.0,2372648.538341,15313
1610668800000,2021-01-15,SANDUSDT,0.040894,0.04622,0.039909,0.043995,61544692.0,2660371.861901,18157
1610582400000,2021-01-14,SANDUSDT,0.040523,0.0422,0.039448,0.040896,25480252.0,1044918.583334,8598
1610496000000,2021-01-13,SANDUSDT,0.037903,0.0415,0.036746,0.040724,27437962.0,1077244.015155,9184
1610409600000,2021-01-12,SANDUSDT,0.040501,0.040957,0.036501,0.037904,30698085.0,1194723.836739,9952
1610323200000,2021-01-11,SANDUSDT,0.04235,0.04245,0.03455,0.040616,51001503.0,1966568.593989,16376
1610236800000,2021-01-10,SANDUSDT,0.045937,0.046634,0.040699,0.04238,44380353.0,1956234.472223,15376
1610150400000,2021-01-09,SANDUSDT,0.043285,0.047491,0.04175,0.045938,49103494.0,2219253.461882,16523
1610064000000,2021-01-08,SANDUSDT,0.043573,0.04715,0.040601,0.043303,84682300.0,3781454.805796,22970
1609977600000,2021-01-07,SANDUSDT,0.044629,0.046622,0.041,0.043391,63937202.0,2811659.834726,19158
1609891200000,2021-01-06,SANDUSDT,0.0417,0.047721,0.040832,0.044655,85860022.0,3773754.144252,24320
1609804800000,2021-01-05,SANDUSDT,0.040432,0.045,0.039,0.0417,67010639.0,2846193.521169,21672
1609718400000,2021-01-04,SANDUSDT,0.040936,0.043,0.0361,0.040432,43625078.0,1727185.622467,15651
1609632000000,2021-01-03,SANDUSDT,0.038161,0.0415,0.036866,0.040928,39392323.0,1523879.052756,13068
1609545600000,2021-01-02,SANDUSDT,0.036973,0.039546,0.036414,0.038107,29435281.0,1117677.874722,10350
1609459200000,2021-01-01,SANDUSDT,0.035571,0.039009,0.0351,0.036973,22342660.0,826160.773535,7971
1609372800000,2020-12-31,SANDUSDT,0.036167,0.036333,0.034011,0.0357,20620192.0,729477.038189,6455
1609286400000,2020-12-30,SANDUSDT,0.037259,0.038251,0.035715,0.036165,20496178.0,746146.988071,7302
1609200000000,2020-12-29,SANDUSDT,0.039032,0.040126,0.034768,0.03726,45319985.0,1674896.078366,13725
1609113600000,2020-12-28,SANDUSDT,0.039476,0.04165,0.0385,0.038948,31324074.0,1247442.491384,10811
1609027200000,2020-12-27,SANDUSDT,0.037966,0.042042,0.035657,0.039317,42505928.0,1650767.312652,13873
1608940800000,2020-12-26,SANDUSDT,0.039024,0.04043,0.037092,0.03787,30236160.0,1160607.577671,8577
1608854400000,2020-12-25,SANDUSDT,0.040155,0.042151,0.037992,0.039027,28510522.0,1141130.325038,9547
1608768000000,2020-12-24,SANDUSDT,0.038166,0.040849,0.035569,0.04043,42199309.0,1595348.066431,11548
1608681600000,2020-12-23,SANDUSDT,0.046391,0.046789,0.0356,0.038166,63062655.0,2596367.022545,19177
1608595200000,2020-12-22,SANDUSDT,0.047545,0.049,0.041887,0.046458,59106904.0,2701486.921939,18904
1608508800000,2020-12-21,SANDUSDT,0.04968,0.051148,0.04511,0.047547,49050860.0,2359659.52517,18375
1608422400000,2020-12-20,SANDUSDT,0.051351,0.0558,0.048999,0.049698,88334060.0,4635402.43273,30820
1608336000000,2020-12-19,SANDUSDT,0.051166,0.053,0.04893,0.051501,55645758.0,2854981.474799,20614
1608249600000,2020-12-18,SANDUSDT,0.049086,0.05199,0.0473,0.051348,40945811.0,2023471.086078,15366
1608163200000,2020-12-17,SANDUSDT,0.051928,0.052605,0.048548,0.049086,54517582.0,2741740.858829,17471
1608076800000,2020-12-16,SANDUSDT,0.052523,0.053653,0.048411,0.051928,60036397.0,3069429.107512,20395
1607990400000,2020-12-15,SANDUSDT,0.049802,0.0534,0.04777,0.052572,39377151.0,1983495.499314,14440
1607904000000,2020-12-14,SANDUSDT,0.048305,0.052191,0.047,0.049702,31733741.0,1571844.936299,12970
1607817600000,2020-12-13,SANDUSDT,0.047502,0.05,0.046,0.048302,28228653.0,1354388.28905,9956
1607731200000,2020-12-12,SANDUSDT,0.045329,0.05053,0.045097,0.047621,46962485.0,2265472.802747,16637
1607644800000,2020-12-11,SANDUSDT,0.052642,0.054192,0.045,0.045332,59915032.0,2904706.099513,20170
1607558400000,2020-12-10,SANDUSDT,0.0525,0.0562,0.0488,0.052642,135183601.0,7115298.048948,46864
1607472000000,2020-12-09,SANDUSDT,0.044536,0.054,0.04049,0.052499,91756693.0,4352650.603576,27910
1607385600000,2020-12-08,SANDUSDT,0.045222,0.049,0.043727,0.044512,55451861.0,2577452.560602,17281
1607299200000,2020-12-07,SANDUSDT,0.043237,0.047215,0.042536,0.045369,29270534.0,1313860.325027,8610
1607212800000,2020-12-06,SANDUSDT,0.043548,0.045277,0.042517,0.043247,11573059.0,502783.861489,4292
1607126400000,2020-12-05,SANDUSDT,0.041901,0.044324,0.041065,0.043547,20893903.0,893741.777285,7092
1607040000000,2020-12-04,SANDUSDT,0.046601,0.046999,0.041901,0.041902,24512212.0,1091846.81918,7467
1606953600000,2020-12-03,SANDUSDT,0.047001,0.047975,0.045869,0.046771,20575699.0,958114.356614,7854
1606867200000,2020-12-02,SANDUSDT,0.04579,0.049084,0.04389,0.046973,30892181.0,1417039.111158,9951
1606780800000,2020-12-01,SANDUSDT,0.04825,0.048671,0.04321,0.045813,30771745.0,1418339.775198,10470
1606694400000,2020-11-30,SANDUSDT,0.045569,0.0495,0.044861,0.048467,30618508.0,1446904.950524,12272
1606608000000,2020-11-29,SANDUSDT,0.044886,0.045983,0.043101,0.04557,20726093.0,918579.015947,8084
1606521600000,2020-11-28,SANDUSDT,0.045631,0.046666,0.042909,0.044599,40998176.0,1835549.017641,13786
1606435200000,2020-11-27,SANDUSDT,0.041447,0.046499,0.038957,0.045639,32790089.0,1376837.498962,11423
1606348800000,2020-11-26,SANDUSDT,0.044967,0.0475,0.037,0.041443,57321170.0,2335121.71603,19293
1606262400000,2020-11-25,SANDUSDT,0.045668,0.0528,0.042768,0.045213,75441900.0,3641440.789396,24003
1606176000000,2020-11-24,SANDUSDT,0.047579,0.050576,0.0451,0.04537,87365743.0,4164935.216525,28166
1606089600000,2020-11-23,SANDUSDT,0.04508,0.061699,0.041777,0.047761,231395104.0,12200645.490215,71336
1606003200000,2020-11-22,SANDUSDT,0.040285,0.049999,0.035545,0.04509,140161801.0,6188970.567305,38269
1605916800000,2020-11-21,SANDUSDT,0.03637,0.041,0.036123,0.04022,31608195.0,1214002.523818,9182
1605830400000,2020-11-20,SANDUSDT,0.0356,0.037692,0.0356,0.036371,23053362.0,849450.66774,6987
1605744000000,2020-11-19,SANDUSDT,0.035559,0.037351,0.035002,0.0356,20733411.0,751874.405114,6698
1605657600000,2020-11-18,SANDUSDT,0.037231,0.037571,0.033918,0.035559,25365204.0,903058.498749,6782
1605571200000,2020-11-17,SANDUSDT,0.03874,0.03918,0.036269,0.037231,30148979.0,1141826.741576,8714
1605484800000,2020-11-16,SANDUSDT,0.037722,0.039276,0.037276,0.038599,28255141.0,1083296.56241,8395
1605398400000,2020-11-15,SANDUSDT,0.0384,0.040631,0.037098,0.037568,37853985.0,1468420.988453,9968
1605312000000,2020-11-14,SANDUSDT,0.039126,0.039827,0.036911,0.038406,22177158.0,846190.922434,6618
1605225600000,2020-11-13,SANDUSDT,0.0388,0.04174,0.038315,0.039069,61583264.0,2467578.95327,17671
1605139200000,2020-11-12,SANDUSDT,0.042651,0.055695,0.038126,0.038925,164181816.0,7712962.113925,50298
1605052800000,2020-11-11,SANDUSDT,0.041589,0.0439,0.040177,0.042673,35755846.0,1513877.642246,11025
1604966400000,2020-11-10,SANDUSDT,0.037928,0.042444,0.037775,0.041591,35084215.0,1427810.302934,8067
1604880000000,2020-11-09,SANDUSDT,0.037997,0.0399,0.036,0.038,25723459.0,973615.121947,5355
1604793600000,2020-11-08,SANDUSDT,0.036344,0.0387,0.035155,0.038101,20153921.0,742986.684316,4003
1604707200000,2020-11-07,SANDUSDT,0.037588,0.041,0.0342,0.036371,46177560.0,1750877.984745,10104
1604620800000,2020-11-06,SANDUSDT,0.034082,0.0385,0.033742,0.037389,28402753.0,1040474.788566,6472
1604534400000,2020-11-05,SANDUSDT,0.0317,0.037659,0.0315,0.03395,64945569.0,2262217.11975,11997
1604448000000,2020-11-04,SANDUSDT,0.030899,0.031868,0.0288,0.031748,31990712.0,954981.684411,5106
1604361600000,2020-11-03,SANDUSDT,0.035299,0.035299,0.03,0.0309,33819445.0,1082397.014637,5848
1604275200000,2020-11-02,SANDUSDT,0.035537,0.036258,0.0335,0.035299,14739815.0,513764.197446,3185
1604188800000,2020-11-01,SANDUSDT,0.035396,0.036399,0.034644,0.03559,12687912.0,449175.777426,2645
1604102400000,2020-10-31,SANDUSDT,0.03566,0.037,0.0345,0.035404,11711229.0,418019.457092,2457
1604016000000,2020-10-30,SANDUSDT,0.03768,0.038995,0.034,0.035667,35494804.0,1267260.692991,7613
1603929600000,2020-10-29,SANDUSDT,0.035284,0.039385,0.033048,0.037442,35924279.0,1285042.010099,7358
1603843200000,2020-10-28,SANDUSDT,0.037975,0.038501,0.034166,0.035184,38025660.0,1366127.060917,8348
1603756800000,2020-10-27,SANDUSDT,0.037815,0.039066,0.03755,0.0378,14271594.0,546851.54891,6107
1603670400000,2020-10-26,SANDUSDT,0.039301,0.041469,0.037312,0.037814,28051156.0,1108539.836201,9514
1603584000000,2020-10-25,SANDUSDT,0.040598,0.040948,0.038295,0.0393,21727506.0,855497.942745,7310
1603497600000,2020-10-24,SANDUSDT,0.039934,0.0425,0.039851,0.0406,16822639.0,686058.730479,7707
1603411200000,2020-10-23,SANDUSDT,0.039938,0.043,0.038757,0.039934,39390744.0,1608631.163986,12149
1603324800000,2020-10-22,SANDUSDT,0.038333,0.041714,0.038263,0.039938,26718518.0,1067268.088829,8544
1603238400000,2020-10-21,SANDUSDT,0.038826,0.039586,0.036537,0.038333,34851076.0,1331819.59547,11579
1603152000000,2020-10-20,SANDUSDT,0.040597,0.041791,0.038029,0.038877,25381518.0,996861.038847,5359
1603065600000,2020-10-19,SANDUSDT,0.042627,0.04389,0.0405,0.040597,30121217.0,1266144.720405,7410
1602979200000,2020-10-18,SANDUSDT,0.04315,0.043551,0.042144,0.04248,12064199.0,516363.027156,3151
1602892800000,2020-10-17,SANDUSDT,0.043444,0.044284,0.042571,0.043076,11435390.0,495489.598472,2957
1602806400000,2020-10-16,SANDUSDT,0.044808,0.045041,0.040734,0.043514,27073932.0,1152775.322292,6435
1602720000000,2020-10-15,SANDUSDT,0.045755,0.0462,0.044052,0.044915,11428312.0,515459.355664,3502
1602633600000,2020-10-14,SANDUSDT,0.04635,0.047102,0.045,0.045985,16665532.0,767278.92087,3824
1602547200000,2020-10-13,SANDUSDT,0.047318,0.049286,0.045387,0.046367,26356115.0,1247823.570862,7005
1602460800000,2020-10-12,SANDUSDT,0.048611,0.050492,0.0464,0.047317,35294513.0,1720882.826152,8519
1602374400000,2020-10-11,SANDUSDT,0.0456,0.049659,0.045158,0.048887,22970830.0,1104561.587975,6471
1602288000000,2020-10-10,SANDUSDT,0.049699,0.051527,0.0452,0.045802,39441533.0,1882510.890865,10215
1602201600000,2020-10-09,SANDUSDT,0.047947,0.050422,0.0459,0.049704,23636082.0,1134357.826123,6506
1602115200000,2020-10-08,SANDUSDT,0.045457,0.048,0.043,0.047717,18228183.0,830240.623816,5923
1602028800000,2020-10-07,SANDUSDT,0.046645,0.04676,0.042533,0.045407,20601821.0,913424.346114,6276
1601942400000,2020-10-06,SANDUSDT,0.050897,0.050916,0.045673,0.046363,45825504.0,2188055.271415,12626
1601856000000,2020-10-05,SANDUSDT,0.048398,0.054528,0.04709,0.050897,79367204.0,4050803.201917,22295
1601769600000,2020-10-04,SANDUSDT,0.045284,0.04888,0.042209,0.0486,45636836.0,2074890.19004,11659
1601683200000,2020-10-03,SANDUSDT,0.040925,0.047244,0.040838,0.045291,47591080.0,2108965.612827,9931
1601596800000,2020-10-02,SANDUSDT,0.042427,0.04345,0.039133,0.040925,30274129.0,1240885.657896,6998
1601510400000,2020-10-01,SANDUSDT,0.046153,0.046785,0.041,0.042427,33640492.0,1482764.865539,8242
1601424000000,2020-09-30,SANDUSDT,0.043586,0.04806,0.042102,0.046153,60182366.0,2752468.474612,13648
1601337600000,2020-09-29,SANDUSDT,0.041611,0.044,0.041324,0.043586,26164860.0,1108138.641255,6239
1601251200000,2020-09-28,SANDUSDT,0.043157,0.0457,0.040714,0.041611,52291820.0,2237904.672702,12307
1601164800000,2020-09-27,SANDUSDT,0.0464,0.046494,0.0411,0.04324,64324503.0,2768845.923361,11832
1601078400000,2020-09-26,SANDUSDT,0.048392,0.0489,0.045313,0.046543,34526641.0,1626627.70897,6777
1600992000000,2020-09-25,SANDUSDT,0.04782,0.05012,0.0456,0.048397,69028105.0,3301309.835244,14093
1600905600000,2020-09-24,SANDUSDT,0.042752,0.051,0.042346,0.047824,134291939.0,6451424.906125,23405
1600819200000,2020-09-23,SANDUSDT,0.043737,0.0495,0.041102,0.042729,127165767.0,5780364.61141,23642
1600732800000,2020-09-22,SANDUSDT,0.0384,0.044767,0.036306,0.043864,52209615.0,2113268.85477,9066
1600646400000,2020-09-21,SANDUSDT,0.042938,0.044698,0.0362,0.0384,49730131.0,1958230.066452,8598
1600560000000,2020-09-20,SANDUSDT,0.047238,0.0482,0.04221,0.042968,27533136.0,1216419.644195,5602
1600473600000,2020-09-19,SANDUSDT,0.043959,0.048634,0.042403,0.047105,41934004.0,1933856.126375,8380
1600387200000,2020-09-18,SANDUSDT,0.043831,0.047244,0.042916,0.04396,38918564.0,1740761.26011,7025
1600300800000,2020-09-17,SANDUSDT,0.044495,0.046934,0.042389,0.043889,28267299.0,1244121.013874,5928
1600214400000,2020-09-16,SANDUSDT,0.042217,0.049948,0.040401,0.044171,52313451.0,2364615.603288,10280
1600128000000,2020-09-15,SANDUSDT,0.046317,0.050855,0.042,0.042201,74584125.0,3490718.547046,14673
1600041600000,2020-09-14,SANDUSDT,0.043632,0.047679,0.04114,0.04635,55021437.0,2416084.520382,9569
1599955200000,2020-09-13,SANDUSDT,0.049104,0.0499,0.0416,0.043521,51335182.0,2355929.62332,9553
1599868800000,2020-09-12,SANDUSDT,0.05151,0.05151,0.047255,0.049368,43012168.0,2118466.173947,7814
1599782400000,2020-09-11,SANDUSDT,0.04948,0.055,0.046307,0.05151,93726866.0,4717707.153231,17646
1599696000000,2020-09-10,SANDUSDT,0.048209,0.053525,0.047,0.049487,102235982.0,5166228.413964,17031
1599609600000,2020-09-09,SANDUSDT,0.049572,0.0568,0.046201,0.048208,203073037.0,10274941.954103,34707
1599523200000,2020-09-08,SANDUSDT,0.038819,0.058454,0.0369,0.049601,256418605.0,12471408.130001,41611
1599436800000,2020-09-07,SANDUSDT,0.04089,0.041188,0.033514,0.038956,43860658.0,1605389.106624,6609
1599350400000,2020-09-06,SANDUSDT,0.037527,0.042656,0.033259,0.040949,58413360.0,2223257.242744,8999
1599264000000,2020-09-05,SANDUSDT,0.044907,0.047,0.035004,0.037527,65244909.0,2671260.407729,10695
1599177600000,2020-09-04,SANDUSDT,0.043887,0.047495,0.037401,0.044869,73165446.0,3163700.455063,11501
1599091200000,2020-09-03,SANDUSDT,0.058302,0.0595,0.043419,0.043681,84224482.0,4333418.02213,13543
1599004800000,2020-09-02,SANDUSDT,0.059794,0.0608,0.050843,0.0583,97783959.0,5484957.443789,20363
1598918400000,2020-09-01,SANDUSDT,0.070005,0.070898,0.0593,0.059799,130753976.0,8374905.98894,26749
1598832000000,2020-08-31,SANDUSDT,0.0669,0.078467,0.0669,0.070005,114062160.0,8268406.4021,27002
1598745600000,2020-08-30,SANDUSDT,0.072765,0.0738,0.0646,0.066653,77047896.0,5210802.244398,14338
1598659200000,2020-08-29,SANDUSDT,0.069828,0.0745,0.065112,0.072767,91906481.0,6334347.463798,19953
1598572800000,2020-08-28,SANDUSDT,0.074221,0.0825,0.068501,0.069976,206290561.0,15499388.545453,44411
1598486400000,2020-08-27,SANDUSDT,0.058509,0.075526,0.054183,0.073953,268039013.0,17903432.698561,54959
1598400000000,2020-08-26,SANDUSDT,0.04805,0.058689,0.046896,0.058571,78970460.0,4216590.971589,17519
1598313600000,2020-08-25,SANDUSDT,0.051232,0.05675,0.045,0.048002,74226864.0,3785059.232819,16157
1598227200000,2020-08-24,SANDUSDT,0.043652,0.053749,0.042063,0.050735,74190522.0,3658615.594753,16732
1598140800000,2020-08-23,SANDUSDT,0.045973,0.048323,0.041793,0.043611,32322297.0,1448248.520859,7971
1598054400000,2020-08-22,SANDUSDT,0.044231,0.0491,0.040202,0.045973,55057194.0,2456605.057283,11716
1597968000000,2020-08-21,SANDUSDT,0.05387,0.05387,0.044005,0.04425,67549095.0,3395560.430264,13328
1597881600000,2020-08-20,SANDUSDT,0.052519,0.057332,0.05076,0.053483,67304708.0,3609228.427726,15483
1597795200000,2020-08-19,SANDUSDT,0.05141,0.0571,0.048,0.051942,76398711.0,4043717.016609,18062
1597708800000,2020-08-18,SANDUSDT,0.053813,0.061052,0.050205,0.051631,80926224.0,4475934.672246,18224
1597622400000,2020-08-17,SANDUSDT,0.060853,0.065199,0.052345,0.053812,106548486.0,6088783.722197,24542
1597536000000,2020-08-16,SANDUSDT,0.051413,0.070027,0.048,0.060852,295461524.0,17609335.112657,49612
1597449600000,2020-08-15,SANDUSDT,0.065817,0.070869,0.049,0.051101,372663272.0,21688940.083037,56168
1597363200000,2020-08-14,SANDUSDT,0.008333,0.09471,0.008333,0.065997,989575855.0,70385140.505219,137570
