Unix,Date,Symbol,Open,High,Low,Close,Volume EGLD,Volume USDT,tradecount
1630972800000,2021-09-07,EGLDUSDT,180.05,182.0,133.0,158.55,465533.82,73907031.4422,168432
1630886400000,2021-09-06,EGLDUSDT,176.26,186.89,173.23,179.9,240688.676,43363080.374383,97046
1630800000000,2021-09-05,EGLDUSDT,171.66,178.1,167.79,176.18,114677.01,19760825.7421,41323
1630713600000,2021-09-04,EGLDUSDT,174.68,179.56,170.82,171.58,118306.53,20732797.9857,51727
1630627200000,2021-09-03,EGLDUSDT,172.08,179.11,167.19,174.68,143792.43,25051705.1647,60351
1630540800000,2021-09-02,EGLDUSDT,176.2,180.98,171.18,171.97,189941.6,33417284.3921,77136
1630454400000,2021-09-01,EGLDUSDT,169.11,185.79,167.75,176.19,421128.5305,74958760.854862,159041
1630368000000,2021-08-31,EGLDUSDT,157.99,171.03,153.42,169.03,375579.3876,60443814.356001,134920
1630281600000,2021-08-30,EGLDUSDT,141.05,169.7,139.24,157.79,649299.2183,102727469.952919,209916
1630195200000,2021-08-29,EGLDUSDT,140.77,143.74,135.25,140.99,102080.91,14248467.5866,33031
1630108800000,2021-08-28,EGLDUSDT,140.91,144.0,137.9,140.71,122765.04,17309011.4398,40670
1630022400000,2021-08-27,EGLDUSDT,134.6,141.1,128.36,140.99,197890.8547,26885744.40605,59447
1629936000000,2021-08-26,EGLDUSDT,138.96,145.94,132.8,134.63,229395.0545,31621784.245322,71178
1629849600000,2021-08-25,EGLDUSDT,137.21,140.77,131.51,138.97,155473.5421,21268365.519475,44696
1629763200000,2021-08-24,EGLDUSDT,149.0,151.86,133.02,137.41,207235.6666,29483001.496858,64624
1629676800000,2021-08-23,EGLDUSDT,148.61,154.89,145.53,149.03,161194.4428,24155595.891851,55629
1629590400000,2021-08-22,EGLDUSDT,148.93,152.5,140.99,148.65,212228.5808,31159177.49638,65722
1629504000000,2021-08-21,EGLDUSDT,155.9,155.94,147.8,148.94,161132.9776,24498140.553608,59286
1629417600000,2021-08-20,EGLDUSDT,146.15,159.9,143.02,155.86,356094.7847,54107160.345242,129715
1629331200000,2021-08-19,EGLDUSDT,146.55,153.21,137.35,146.04,304819.2626,43951312.540497,108904
1629244800000,2021-08-18,EGLDUSDT,140.05,152.75,128.36,146.43,436126.9908,62880756.283179,155093
1629158400000,2021-08-17,EGLDUSDT,136.11,159.54,132.16,140.08,646369.6508,95685199.47648,260214
1629072000000,2021-08-16,EGLDUSDT,136.62,142.36,132.1,136.14,231822.1875,31894803.934387,79933
1628985600000,2021-08-15,EGLDUSDT,137.13,140.0,131.13,136.66,156355.3298,21112739.526515,52296
1628899200000,2021-08-14,EGLDUSDT,138.17,141.4,134.58,137.23,144906.2091,20013625.275156,55950
1628812800000,2021-08-13,EGLDUSDT,134.17,139.3,131.47,138.17,200100.5393,27181029.300084,76070
1628726400000,2021-08-12,EGLDUSDT,135.16,142.77,123.65,134.22,439009.8511,58322371.396048,149415
1628640000000,2021-08-11,EGLDUSDT,139.49,143.5,133.43,135.17,148586.1836,20791278.232575,55991
1628553600000,2021-08-10,EGLDUSDT,134.23,142.8,132.46,139.5,207375.1366,28697596.934723,77069
1628467200000,2021-08-09,EGLDUSDT,125.42,135.01,118.44,134.31,285328.9383,36781012.090257,106798
1628380800000,2021-08-08,EGLDUSDT,117.9,129.0,114.77,125.46,298485.8827,36648678.592097,96682
1628294400000,2021-08-07,EGLDUSDT,115.65,120.68,114.0,117.89,142639.9449,16747687.952743,48868
1628208000000,2021-08-06,EGLDUSDT,109.0,120.89,107.02,115.64,473500.2491,54274584.829812,117649
1628121600000,2021-08-05,EGLDUSDT,102.63,110.73,100.0,108.96,401259.6427,42635942.007686,101861
1628035200000,2021-08-04,EGLDUSDT,97.86,103.64,97.31,102.6,144741.6806,14625907.329781,46955
1627948800000,2021-08-03,EGLDUSDT,104.27,104.62,95.76,97.84,332785.1969,33056690.700655,96031
1627862400000,2021-08-02,EGLDUSDT,87.11,104.92,85.67,104.27,553381.8407,53399365.197054,150220
1627776000000,2021-08-01,EGLDUSDT,86.69,91.8,85.57,87.13,303452.3418,26878393.293756,58261
1627689600000,2021-07-31,EGLDUSDT,86.79,89.96,84.52,86.78,207159.5516,17954297.722616,57767
1627603200000,2021-07-30,EGLDUSDT,84.98,87.65,81.5,86.71,168438.5697,14290692.499402,45368
1627516800000,2021-07-29,EGLDUSDT,85.16,87.0,83.2,85.02,122733.664,10445268.299298,34909
1627430400000,2021-07-28,EGLDUSDT,86.42,87.69,82.01,85.27,186660.057,15821437.706958,65981
1627344000000,2021-07-27,EGLDUSDT,86.05,95.0,80.8,86.52,194007.9122,16529094.948521,56640
1627257600000,2021-07-26,EGLDUSDT,84.91,93.1,84.5,86.03,437567.3466,38737471.45675,122722
1627171200000,2021-07-25,EGLDUSDT,82.56,86.91,81.1,84.99,122326.7182,10265153.7268,34669
1627084800000,2021-07-24,EGLDUSDT,80.29,88.36,78.99,82.63,251028.048,21138633.165464,60759
1626998400000,2021-07-23,EGLDUSDT,78.72,82.0,75.19,80.28,124803.7406,9797542.920571,32042
1626912000000,2021-07-22,EGLDUSDT,76.38,82.62,75.14,78.75,160476.8196,12726136.857943,41477
1626825600000,2021-07-21,EGLDUSDT,67.71,78.27,65.54,76.42,190579.8222,14085483.853578,49423
1626739200000,2021-07-20,EGLDUSDT,70.21,71.31,65.0,67.75,172573.3809,11713828.890316,43985
1626652800000,2021-07-19,EGLDUSDT,74.44,75.53,69.65,70.21,148414.9092,10768679.445653,37865
1626566400000,2021-07-18,EGLDUSDT,74.37,80.0,74.27,74.49,243557.0654,18756884.754733,57134
1626480000000,2021-07-17,EGLDUSDT,74.49,76.57,72.11,74.33,103480.0523,7641725.108052,25823
1626393600000,2021-07-16,EGLDUSDT,79.27,80.29,74.21,74.52,126452.0729,9755670.016569,36727
1626307200000,2021-07-15,EGLDUSDT,84.17,85.58,77.44,79.24,169440.6382,13541016.664418,43854
1626220800000,2021-07-14,EGLDUSDT,85.6,85.9,80.2,84.17,118712.7755,9880970.030879,38536
1626134400000,2021-07-13,EGLDUSDT,88.08,88.88,83.35,85.69,115953.3141,9939432.591542,36249
1626048000000,2021-07-12,EGLDUSDT,89.19,91.0,85.89,88.17,93265.3696,8241001.29787,24655
1625961600000,2021-07-11,EGLDUSDT,88.25,91.93,86.79,89.17,77406.705,6940639.470317,22418
1625875200000,2021-07-10,EGLDUSDT,89.84,92.42,87.2,88.28,85077.5246,7590682.610297,23994
1625788800000,2021-07-09,EGLDUSDT,88.59,93.88,84.81,89.89,133661.1579,12034839.003757,38885
1625702400000,2021-07-08,EGLDUSDT,95.76,96.06,85.7,88.58,200658.3156,17930470.260421,52749
1625616000000,2021-07-07,EGLDUSDT,95.73,99.69,93.83,95.78,179574.2804,17358147.943998,48133
1625529600000,2021-07-06,EGLDUSDT,97.72,105.28,93.0,95.77,287956.8999,28517566.011837,77155
1625443200000,2021-07-05,EGLDUSDT,93.45,107.81,88.65,97.71,579229.9157,57452474.788837,156445
1625356800000,2021-07-04,EGLDUSDT,92.4,96.58,89.82,93.53,167289.0448,15662740.11815,45600
1625270400000,2021-07-03,EGLDUSDT,81.12,94.43,80.0,92.5,248633.6484,22254991.050963,71893
1625184000000,2021-07-02,EGLDUSDT,80.21,82.28,77.33,81.2,114263.0525,9157469.812717,30144
1625097600000,2021-07-01,EGLDUSDT,85.16,85.25,78.3,80.26,161255.9083,13029100.229272,40641
1625011200000,2021-06-30,EGLDUSDT,85.02,88.54,78.11,85.14,319346.4337,26727994.222777,81706
1624924800000,2021-06-29,EGLDUSDT,73.82,89.21,73.32,85.02,346905.3468,28778781.172176,92825
1624838400000,2021-06-28,EGLDUSDT,65.75,74.63,64.51,73.79,211424.8014,14722851.596231,49827
1624752000000,2021-06-27,EGLDUSDT,63.64,66.36,61.9,65.8,180765.6723,11604990.39479,40760
1624665600000,2021-06-26,EGLDUSDT,61.48,64.6,59.14,63.66,130630.4497,8056722.676005,35313
1624579200000,2021-06-25,EGLDUSDT,67.46,69.12,61.09,61.57,171117.8871,11080609.638011,48161
1624492800000,2021-06-24,EGLDUSDT,65.27,70.0,61.22,67.43,161363.9966,10600509.522158,39558
1624406400000,2021-06-23,EGLDUSDT,59.64,69.37,57.01,65.3,282024.7563,18245264.929567,65189
1624320000000,2021-06-22,EGLDUSDT,68.16,72.57,53.41,59.64,605512.5614,36333447.138595,125921
1624233600000,2021-06-21,EGLDUSDT,80.17,80.99,67.39,68.26,256169.356,18888265.508901,63301
1624147200000,2021-06-20,EGLDUSDT,79.37,82.55,76.44,80.27,115099.2127,9146057.167728,31007
1624060800000,2021-06-19,EGLDUSDT,79.84,82.1,78.1,79.35,91804.2928,7361015.657693,24807
1623974400000,2021-06-18,EGLDUSDT,86.12,86.47,77.79,79.83,135362.2585,11020973.949115,37757
1623888000000,2021-06-17,EGLDUSDT,86.54,89.4,82.8,86.13,109767.028,9449472.173867,28584
1623801600000,2021-06-16,EGLDUSDT,90.83,91.96,85.2,86.49,131857.2381,11572171.910869,34185
1623715200000,2021-06-15,EGLDUSDT,89.97,94.0,87.75,90.97,144334.007,13117224.250578,41495
1623628800000,2021-06-14,EGLDUSDT,87.28,94.3,84.9,89.99,192006.1524,17210876.074381,54026
1623542400000,2021-06-13,EGLDUSDT,78.83,89.85,76.0,87.22,177320.0079,14433284.625636,47188
1623456000000,2021-06-12,EGLDUSDT,81.08,81.71,77.34,78.86,155663.2237,12400259.246306,42016
1623369600000,2021-06-11,EGLDUSDT,87.21,90.05,80.6,81.08,144691.1517,12342269.675825,42382
1623283200000,2021-06-10,EGLDUSDT,92.8,93.87,86.4,87.08,147016.8815,13268435.361989,40701
1623196800000,2021-06-09,EGLDUSDT,89.56,95.0,84.72,92.85,167803.8432,15250884.824862,52299
1623110400000,2021-06-08,EGLDUSDT,90.86,92.77,78.69,89.55,284609.4407,24518688.282613,86187
1623024000000,2021-06-07,EGLDUSDT,97.25,106.37,90.1,90.96,243703.4523,24098553.049234,70187
1622937600000,2021-06-06,EGLDUSDT,96.75,99.5,95.03,97.38,72046.8949,7037261.714292,26525
1622851200000,2021-06-05,EGLDUSDT,96.51,103.83,92.11,96.86,161983.2877,15919618.042595,48433
1622764800000,2021-06-04,EGLDUSDT,107.26,107.6,92.56,96.55,239129.3594,23463381.192373,66388
1622678400000,2021-06-03,EGLDUSDT,103.52,111.23,101.8,107.24,152360.9654,16380466.354092,47614
1622592000000,2021-06-02,EGLDUSDT,101.37,108.96,98.95,103.4,159431.7974,16685819.784803,46690
1622505600000,2021-06-01,EGLDUSDT,103.62,105.38,98.5,101.49,183916.0205,18769701.607114,53701
1622419200000,2021-05-31,EGLDUSDT,92.87,104.5,90.01,103.75,199026.9725,19673884.272486,58524
1622332800000,2021-05-30,EGLDUSDT,90.68,99.45,87.4,92.91,165361.3601,15579229.70207,53071
1622246400000,2021-05-29,EGLDUSDT,99.47,105.32,86.11,90.6,267092.8515,24973432.678286,71085
1622160000000,2021-05-28,EGLDUSDT,114.84,115.37,95.21,99.53,335047.1333,34085469.421372,85465
1622073600000,2021-05-27,EGLDUSDT,118.76,119.2,106.7,114.83,242927.8143,27414219.132426,71263
1621987200000,2021-05-26,EGLDUSDT,102.25,121.79,99.73,118.73,365061.8105,41733697.635181,109412
1621900800000,2021-05-25,EGLDUSDT,104.22,109.4,95.88,102.38,362549.4186,37048944.227614,97409
1621814400000,2021-05-24,EGLDUSDT,85.43,109.21,82.56,104.26,429638.9858,40351155.658401,144438
1621728000000,2021-05-23,EGLDUSDT,90.37,94.42,65.95,85.33,628525.5594,49775546.485818,153704
1621641600000,2021-05-22,EGLDUSDT,97.79,99.23,85.68,90.41,338234.0972,31432078.878462,101827
1621555200000,2021-05-21,EGLDUSDT,112.55,116.54,85.25,97.88,617022.3831,61549047.667353,183832
1621468800000,2021-05-20,EGLDUSDT,96.39,123.57,90.2,112.54,643812.5398,70945370.955545,209194
1621382400000,2021-05-19,EGLDUSDT,144.82,148.32,75.0,96.48,1097410.4087,121251654.743245,318000
1621296000000,2021-05-18,EGLDUSDT,140.68,152.87,138.87,144.94,269399.0152,38939345.64016,91380
1621209600000,2021-05-17,EGLDUSDT,154.6,154.77,134.0,140.35,383629.1279,55124959.620485,136378
1621123200000,2021-05-16,EGLDUSDT,156.85,169.67,143.03,154.63,311816.0989,48688048.076647,114868
1621036800000,2021-05-15,EGLDUSDT,164.01,167.74,155.0,156.79,261665.2815,42348191.410811,107356
1620950400000,2021-05-14,EGLDUSDT,161.42,172.65,160.4,164.15,225035.9316,37460986.352341,89325
1620864000000,2021-05-13,EGLDUSDT,170.1,175.98,154.22,161.31,398408.0804,65677365.72101,165062
1620777600000,2021-05-12,EGLDUSDT,181.65,186.12,166.94,170.1,251359.3026,44378660.458193,109928
1620691200000,2021-05-11,EGLDUSDT,172.95,181.81,169.35,181.55,179869.7115,31751242.776617,69059
1620604800000,2021-05-10,EGLDUSDT,187.9,191.82,160.0,173.1,199962.8664,36069457.710074,80700
1620518400000,2021-05-09,EGLDUSDT,185.82,189.8,179.77,187.84,121417.334,22521159.256376,48480
1620432000000,2021-05-08,EGLDUSDT,190.12,194.0,184.59,185.77,101889.9261,19290547.428284,42677
1620345600000,2021-05-07,EGLDUSDT,194.21,198.2,186.9,190.29,148795.1121,28548189.038944,68434
1620259200000,2021-05-06,EGLDUSDT,192.84,205.0,188.77,194.16,252883.8242,49495537.895611,118643
1620172800000,2021-05-05,EGLDUSDT,175.16,199.9,174.46,192.84,234668.2337,44746048.476402,109602
1620086400000,2021-05-04,EGLDUSDT,193.22,194.0,175.01,175.34,256368.0472,47190347.776406,101142
1620000000000,2021-05-03,EGLDUSDT,180.57,196.5,180.18,193.44,202313.0,38496825.675338,102788
1619913600000,2021-05-02,EGLDUSDT,181.62,182.41,173.37,180.55,113154.2455,20135992.839992,50861
1619827200000,2021-05-01,EGLDUSDT,183.77,185.38,177.4,181.6,106351.3795,19279762.772541,49658
1619740800000,2021-04-30,EGLDUSDT,174.22,185.9,172.29,183.77,156683.5134,28242242.227403,70629
1619654400000,2021-04-29,EGLDUSDT,179.92,182.77,169.26,174.35,176436.7409,31160023.064486,80486
1619568000000,2021-04-28,EGLDUSDT,181.06,187.81,171.79,180.11,207135.9937,36897644.70667,83572
1619481600000,2021-04-27,EGLDUSDT,166.4,185.11,163.31,181.1,234115.9558,41524298.8047845,108593
1619395200000,2021-04-26,EGLDUSDT,149.4,172.003,148.13,166.41,220746.7653,36080523.7703555,90786
1619308800000,2021-04-25,EGLDUSDT,148.671,157.2,138.0,149.5,151270.6341,22557220.1162554,66217
1619222400000,2021-04-24,EGLDUSDT,161.19,161.682,144.375,148.65,276997.978,42102785.300799,110520
1619136000000,2021-04-23,EGLDUSDT,164.333,174.0,140.01,161.23,513375.449,79753821.485691,181081
1619049600000,2021-04-22,EGLDUSDT,181.424,187.3,155.5,164.226,410510.407,72078849.842968,153932
1618963200000,2021-04-21,EGLDUSDT,174.776,196.0,169.013,181.444,440229.243,81087929.635856,171820
1618876800000,2021-04-20,EGLDUSDT,168.289,181.12,153.602,174.706,453561.596,75262115.452211,160863
1618790400000,2021-04-19,EGLDUSDT,189.975,194.018,167.365,168.397,364984.73,66190809.596399,148128
1618704000000,2021-04-18,EGLDUSDT,213.168,214.124,125.0,189.991,817535.662,145503121.582837,322275
1618617600000,2021-04-17,EGLDUSDT,210.49,219.641,208.601,213.228,204536.671,43775705.936866,95455
1618531200000,2021-04-16,EGLDUSDT,226.064,227.598,203.711,210.49,290518.539,62441425.642213,131793
1618444800000,2021-04-15,EGLDUSDT,225.787,233.431,217.808,225.93,293427.175,66364237.10856,130816
1618358400000,2021-04-14,EGLDUSDT,212.437,238.357,210.0,225.787,463197.883,105411158.734196,211161
1618272000000,2021-04-13,EGLDUSDT,224.958,226.372,209.026,212.477,341113.326,73694303.424468,138440
1618185600000,2021-04-12,EGLDUSDT,237.014,245.8,216.527,224.918,511445.808,116458783.188554,204536
1618099200000,2021-04-11,EGLDUSDT,208.499,243.273,205.0,237.014,770532.522,176101504.509355,340448
1618012800000,2021-04-10,EGLDUSDT,193.933,214.421,188.4,208.436,526890.375,106785388.711596,203218
1617926400000,2021-04-09,EGLDUSDT,180.243,197.299,179.799,194.076,356102.532,67297120.525344,129421
1617840000000,2021-04-08,EGLDUSDT,173.347,184.288,172.434,180.334,230447.046,41515204.385862,85389
1617753600000,2021-04-07,EGLDUSDT,193.0,195.39,166.855,173.297,478606.03,85471913.40975,187079
1617667200000,2021-04-06,EGLDUSDT,166.917,194.656,162.504,193.0,749646.39,135279513.124573,272578
1617580800000,2021-04-05,EGLDUSDT,168.106,170.469,159.175,166.811,279463.981,46162519.100343,104929
1617494400000,2021-04-04,EGLDUSDT,159.516,171.077,156.046,168.2,299492.869,49603019.895319,103074
1617408000000,2021-04-03,EGLDUSDT,167.919,186.629,155.0,159.847,645053.592,110685929.67982,211103
1617321600000,2021-04-02,EGLDUSDT,150.339,173.086,150.324,167.732,589139.73,95546006.744916,188226
1617235200000,2021-04-01,EGLDUSDT,139.557,150.34,137.8,150.339,265773.407,38406867.49487,82893
1617148800000,2021-03-31,EGLDUSDT,142.666,144.6,131.755,139.716,178883.397,24918773.582685,66658
1617062400000,2021-03-30,EGLDUSDT,143.549,146.307,141.7,142.658,156348.148,22474933.57046,54159
1616976000000,2021-03-29,EGLDUSDT,141.588,149.0,138.2,143.549,189326.484,27203665.86058,70501
1616889600000,2021-03-28,EGLDUSDT,146.325,148.776,138.1,141.588,190988.318,27360436.306845,65042
1616803200000,2021-03-27,EGLDUSDT,141.053,153.311,139.01,146.29,343376.282,50938262.811328,121293
1616716800000,2021-03-26,EGLDUSDT,121.722,144.675,121.481,141.048,434168.084,58499317.960534,162812
1616630400000,2021-03-25,EGLDUSDT,120.396,125.202,115.775,121.812,245566.375,29731941.130091,83879
1616544000000,2021-03-24,EGLDUSDT,130.697,135.619,118.834,120.398,203931.261,26537874.47181,71307
1616457600000,2021-03-23,EGLDUSDT,134.729,136.823,128.741,130.697,190388.846,25296938.639588,67441
1616371200000,2021-03-22,EGLDUSDT,138.276,146.0,133.0,134.728,268514.625,37722205.322906,87601
1616284800000,2021-03-21,EGLDUSDT,136.92,139.886,132.121,138.473,146055.912,19936388.212799,57041
1616198400000,2021-03-20,EGLDUSDT,133.485,148.765,133.05,136.92,254536.796,35775012.53765,89147
1616112000000,2021-03-19,EGLDUSDT,133.105,135.306,129.675,133.483,131547.492,17550527.930563,44358
1616025600000,2021-03-18,EGLDUSDT,135.782,138.0,130.5,133.068,155277.684,20857047.988592,54237
1615939200000,2021-03-17,EGLDUSDT,130.39,137.379,127.313,135.72,166085.433,21850482.02267,57220
1615852800000,2021-03-16,EGLDUSDT,130.587,133.745,126.36,130.39,194074.439,25290045.985339,69311
1615766400000,2021-03-15,EGLDUSDT,131.832,138.651,124.48,130.389,336744.474,44216121.38949,105784
1615680000000,2021-03-14,EGLDUSDT,140.4,142.25,125.0,131.735,282491.134,38218399.874368,85598
1615593600000,2021-03-13,EGLDUSDT,140.444,146.958,134.1,140.4,210672.262,29920805.90548,72789
1615507200000,2021-03-12,EGLDUSDT,151.445,152.636,137.236,140.379,242429.357,34937325.000226,81499
1615420800000,2021-03-11,EGLDUSDT,150.898,156.299,145.76,151.438,251994.815,38073004.556508,79080
1615334400000,2021-03-10,EGLDUSDT,157.968,165.0,148.0,150.931,395164.138,62066139.238687,139746
1615248000000,2021-03-09,EGLDUSDT,147.203,164.2,144.687,157.973,407941.997,62073005.446915,128988
1615161600000,2021-03-08,EGLDUSDT,145.785,149.999,140.95,147.252,253989.799,36940270.457593,80735
1615075200000,2021-03-07,EGLDUSDT,137.113,152.0,137.112,145.786,302026.306,43532051.698828,90575
1614988800000,2021-03-06,EGLDUSDT,141.187,147.0,132.664,137.196,271701.828,37805472.447897,74067
1614902400000,2021-03-05,EGLDUSDT,150.9,152.0,138.0,141.167,458881.0,66304265.020918,119718
1614816000000,2021-03-04,EGLDUSDT,141.34,160.0,138.0,150.897,952202.01,141377159.070703,246112
1614729600000,2021-03-03,EGLDUSDT,133.899,143.917,131.876,141.428,363078.663,50135076.357376,89873
1614643200000,2021-03-02,EGLDUSDT,138.227,145.0,127.278,133.98,440079.462,60246125.733543,110652
1614556800000,2021-03-01,EGLDUSDT,130.553,144.0,129.139,138.221,432172.573,59187397.843577,107554
1614470400000,2021-02-28,EGLDUSDT,135.351,137.0,120.322,130.586,543344.736,69249486.393538,123454
1614384000000,2021-02-27,EGLDUSDT,124.393,151.95,122.388,135.437,1036811.963,143590457.709218,227109
1614297600000,2021-02-26,EGLDUSDT,113.337,128.109,103.687,124.199,799135.67,94632924.270985,180995
1614211200000,2021-02-25,EGLDUSDT,116.895,129.0,112.01,113.328,474677.566,56458543.845326,109431
1614124800000,2021-02-24,EGLDUSDT,109.863,130.0,104.382,116.898,605035.27,71817202.383307,145946
1614038400000,2021-02-23,EGLDUSDT,126.847,135.0,90.0,110.0,1143359.296,123046299.316652,229727
1613952000000,2021-02-22,EGLDUSDT,140.707,154.0,103.453,126.847,962213.58,125070468.80326,229808
1613865600000,2021-02-21,EGLDUSDT,139.279,144.633,135.959,140.707,293963.031,41291416.358946,85254
1613779200000,2021-02-20,EGLDUSDT,139.636,155.3,132.991,139.52,607884.414,87731952.234077,181253
1613692800000,2021-02-19,EGLDUSDT,151.769,154.999,135.506,139.532,578125.194,84519194.571062,159151
1613606400000,2021-02-18,EGLDUSDT,145.42,166.776,143.308,151.748,825757.931,129405139.443506,220519
1613520000000,2021-02-17,EGLDUSDT,137.001,157.9,123.5,145.345,1127387.591,160870703.119511,240176
1613433600000,2021-02-16,EGLDUSDT,139.632,153.0,131.0,137.029,702886.451,98933713.896106,175378
1613347200000,2021-02-15,EGLDUSDT,154.264,169.0,65.6,139.632,2241084.523,306656638.258432,488645
1613260800000,2021-02-14,EGLDUSDT,159.409,167.89,150.0,154.14,484480.601,76720004.392087,143418
1613174400000,2021-02-13,EGLDUSDT,169.72,175.457,158.0,159.147,405108.45,67974640.259601,134126
1613088000000,2021-02-12,EGLDUSDT,157.756,179.0,152.318,169.642,805097.968,133403609.612313,229191
1613001600000,2021-02-11,EGLDUSDT,176.344,188.0,147.0,157.536,962984.143,163451224.087932,260683
1612915200000,2021-02-10,EGLDUSDT,195.326,215.0,162.5,176.218,1218873.542,225142012.939233,387049
1612828800000,2021-02-09,EGLDUSDT,163.164,216.998,159.0,195.334,1426701.073,277506295.723015,406641
1612742400000,2021-02-08,EGLDUSDT,139.746,199.43,128.9,163.298,2797689.282,469441615.72354895,686249
1612656000000,2021-02-07,EGLDUSDT,95.865,142.97,92.0,139.744,2234216.541,270685707.469644,456007
1612569600000,2021-02-06,EGLDUSDT,87.961,99.3,83.61,95.848,829666.666,77663720.511966,174846
1612483200000,2021-02-05,EGLDUSDT,74.0,89.798,73.841,87.948,676942.656,56155099.510503,145510
1612396800000,2021-02-04,EGLDUSDT,67.945,78.819,64.5,73.985,789372.025,57043134.824885,151483
1612310400000,2021-02-03,EGLDUSDT,64.107,69.0,63.501,67.945,422063.529,28160880.540743,75935
1612224000000,2021-02-02,EGLDUSDT,66.012,67.64,62.747,64.113,446728.045,29028990.760433,88562
1612137600000,2021-02-01,EGLDUSDT,63.387,69.9,58.02,65.959,830900.822,52968655.354255,146017
1612051200000,2021-01-31,EGLDUSDT,64.833,69.639,61.853,63.399,659261.067,43013638.201232,117752
1611964800000,2021-01-30,EGLDUSDT,61.804,74.373,59.001,64.87,1386161.231,93974289.291145,214293
1611878400000,2021-01-29,EGLDUSDT,59.1,63.0,55.734,61.762,865182.374,50758391.739474,126760
1611792000000,2021-01-28,EGLDUSDT,53.333,61.682,52.965,59.081,959923.847,55676363.544212,137806
1611705600000,2021-01-27,EGLDUSDT,48.329,54.631,45.621,53.181,1041063.593,52102833.117067,120848
1611619200000,2021-01-26,EGLDUSDT,50.084,50.8,46.414,48.285,606735.095,29296363.500779,90973
1611532800000,2021-01-25,EGLDUSDT,41.277,53.999,41.16,50.06,2037160.183,97788449.78148,247289
1611446400000,2021-01-24,EGLDUSDT,37.02,41.908,36.764,41.232,386546.156,15020838.745376,42896
1611360000000,2021-01-23,EGLDUSDT,37.171,38.246,36.0,37.02,275710.802,10277270.620102,34743
1611273600000,2021-01-22,EGLDUSDT,37.271,38.3,35.02,37.144,492861.793,18295106.998937,62119
1611187200000,2021-01-21,EGLDUSDT,38.701,39.67,36.256,37.314,611599.662,23003305.203956,73656
1611100800000,2021-01-20,EGLDUSDT,37.611,39.995,36.001,38.66,823915.525,31598780.808089,88504
1611014400000,2021-01-19,EGLDUSDT,39.529,40.0,37.228,37.581,480162.748,18550843.994399,52954
1610928000000,2021-01-18,EGLDUSDT,37.506,40.9,37.171,39.529,524570.473,20649731.192622,57692
1610841600000,2021-01-17,EGLDUSDT,36.73,38.6,35.637,37.484,442925.314,16550361.627784,47704
1610755200000,2021-01-16,EGLDUSDT,37.146,38.763,36.349,36.781,429332.507,16210647.749945,49660
1610668800000,2021-01-15,EGLDUSDT,37.903,39.2,35.0,37.15,693621.969,25752183.573094,77387
1610582400000,2021-01-14,EGLDUSDT,35.021,38.88,34.176,37.976,656686.571,24326644.735702,72595
1610496000000,2021-01-13,EGLDUSDT,31.601,35.039,30.5,35.039,654678.985,21489330.210094,66902
1610409600000,2021-01-12,EGLDUSDT,32.68,34.958,30.496,31.591,765150.881,25064207.244974,64254
1610323200000,2021-01-11,EGLDUSDT,36.23,36.348,27.0,32.68,1420517.576,45516891.057918,130447
1610236800000,2021-01-10,EGLDUSDT,36.87,39.3,33.577,36.229,932651.102,34095924.574229,107175
1610150400000,2021-01-09,EGLDUSDT,37.419,38.759,35.643,36.87,613587.168,22718333.996706,66725
1610064000000,2021-01-08,EGLDUSDT,37.031,40.892,33.5,37.36,959134.922,35941166.308022,99026
1609977600000,2021-01-07,EGLDUSDT,38.5,42.0,31.377,36.985,1234777.828,47958105.116226,118719
1609891200000,2021-01-06,EGLDUSDT,33.969,39.758,33.5,38.5,1086326.737,40292884.416434,101499
1609804800000,2021-01-05,EGLDUSDT,30.658,35.0,29.296,33.969,1278351.939,41953593.948611,132670
1609718400000,2021-01-04,EGLDUSDT,27.323,31.2,26.0,30.658,1324243.489,38162265.722812,116377
1609632000000,2021-01-03,EGLDUSDT,25.872,28.07,25.3,27.321,709438.52,18903979.680673,62739
1609545600000,2021-01-02,EGLDUSDT,26.007,26.957,24.618,25.875,692264.148,17807746.393889,62547
1609459200000,2021-01-01,EGLDUSDT,24.673,27.287,24.452,26.007,719677.81,18902860.849054,70888
1609372800000,2020-12-31,EGLDUSDT,24.091,24.677,23.534,24.673,241114.026,5792753.988041,25362
1609286400000,2020-12-30,EGLDUSDT,23.779,25.3,23.5,24.121,412385.129,10050836.641484,39713
1609200000000,2020-12-29,EGLDUSDT,25.462,25.916,23.574,23.802,685783.932,16842296.151568,62559
1609113600000,2020-12-28,EGLDUSDT,21.875,26.696,21.515,25.421,1354293.19,32933423.400382,113021
1609027200000,2020-12-27,EGLDUSDT,23.147,24.416,20.65,21.849,1004131.467,22660587.592155,83917
1608940800000,2020-12-26,EGLDUSDT,22.904,24.0,20.66,23.147,1014151.205,22776314.940461,86283
1608854400000,2020-12-25,EGLDUSDT,24.988,25.1,22.151,22.903,608399.647,14371549.755453,54623
1608768000000,2020-12-24,EGLDUSDT,21.702,26.142,20.91,24.954,1223844.35,29060473.82125,108794
1608681600000,2020-12-23,EGLDUSDT,28.023,28.532,20.534,21.732,1828676.342,44578328.868597,137399
1608595200000,2020-12-22,EGLDUSDT,28.056,29.8,26.739,28.024,1327525.369,37749765.773347,119445
